cell_id,x,y,sample_id,condition,genotype,cell_type,niche_k12,niche_k8,niche_k10
output-XETG00045__0059976__cre_72h__20250725__091031_eooapeco-1,5948.81201171875,1103.0374755859375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Endothelial Cell (early EndMT),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoobbkln-1,5968.90185546875,1121.624267578125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Epithelial Progenitor Cell (Lgr5+ Sox9+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoodefmd-1,5935.23876953125,1144.5316162109375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Fibroblast (activated inflammatory),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoodhaoi-1,5980.71826171875,1109.214111328125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Tissue-Resident Macrophage (Grn+ CD163+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoodhcab-1,5978.185546875,1119.231689453125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Dermal Fibroblast (perivascular LPL),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoohohji-1,5958.4248046875,1116.6165771484375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Stressed Skeletal Muscle Fiber (glycolytic),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoommipm-1,5959.73046875,1121.9033203125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Tissue-Resident Macrophage (Grn+ CD163+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoonpebl-1,5964.45166015625,1124.2061767578125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoopjjia-1,5964.32470703125,1111.8861083984375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eopcacgd-1,5964.919921875,1118.138916015625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eopecjih-1,5903.759765625,1093.758544921875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Fibroblast (Lmna perivascular),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eopehhdn-1,5912.4580078125,1090.2125244140625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Fibroblast (Lmna perivascular),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eopkhmci-1,5918.595703125,1095.3795166015625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Stress-Activated Basal Keratinocyte (proteotoxic),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoplhaka-1,5921.29833984375,1087.3460693359375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Heterogeneous Epithelial-Neural Cluster,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eopmhmmg-1,5917.3193359375,1101.8441162109375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,"Keratinocyte (E-cad+, suprabasal)",10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eoppbjij-1,5922.30810546875,1103.3614501953125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epacaokg-1,5927.27685546875,1105.694091796875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Arg1+ Macrophage,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epaegaok-1,5632.30517578125,1171.2933349609375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,DAMP-Responsive Macrophage,7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epaennim-1,5642.56982421875,1177.6348876953125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,"Keratinocyte (Trp63+, basal)",7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epagmbim-1,5647.76953125,1170.195068359375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Basal Keratinocyte (Klf5+ Gata3+),7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epahdpek-1,5635.7646484375,1178.081787109375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Basal Keratinocyte (LGR5+ SOX9+),7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epahmgjp-1,6276.3896484375,1173.568603515625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Macrophage (TREM2+ resident),6,0,2
output-XETG00045__0059976__cre_72h__20250725__091031_epamlfcn-1,6275.40771484375,1167.8284912109375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Dermal Fibroblast (complement interferon),6,0,2
output-XETG00045__0059976__cre_72h__20250725__091031_epbficmm-1,5938.50634765625,1137.1080322265625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Immunoregulatory Myeloid Cell (CXCL12-high),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epbmleaj-1,5968.92919921875,1135.7926025390625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Fibroblast (Lmna perivascular),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epbmpkfh-1,5970.30615234375,1127.93994140625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epbnjaff-1,5961.53369140625,1136.373046875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Endothelial Cell (early EndMT),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epbonoaj-1,5927.74462890625,1130.3397216796875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Basal Keratinocyte (proliferative progenitor),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epcdcmjg-1,5926.2373046875,1136.9349365234375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Fibroblast (activated inflammatory),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epcdnjjg-1,5914.25146484375,1133.148681640625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Fibroblast (activated inflammatory),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epcgnedc-1,5899.26513671875,1102.1129150390625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Fibroblast (Lmna perivascular),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epcoiaof-1,5911.71533203125,1108.3109130859375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Activated Endothelial Cell,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epcomomo-1,5910.39306640625,1103.0799560546875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epcphfjd-1,5904.9814453125,1106.85986328125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Basal Keratinocyte (LGR5+ SOX9+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epdpmpgm-1,5914.21875,1080.9190673828125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Tissue-Resident Macrophage (Grn+ CD163+),6,0,2
output-XETG00045__0059976__cre_72h__20250725__091031_epegfhbk-1,5908.6123046875,1099.0263671875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Epithelial Progenitor Cell (Lgr5+ Sox9+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epekiijh-1,5913.34912109375,1096.2718505859375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epfgokdo-1,5642.97119140625,1157.2783203125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Differentiated Keratinocyte,7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epfimefe-1,5649.64697265625,1156.4381103515625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Basal Epithelial Cell (Trp63+),7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epfobkip-1,5794.00732421875,1008.8917236328124,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,"Keratinocyte (Trp63+, basal)",7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epfpaddh-1,5671.11962890625,1145.8779296875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Basal Keratinocyte (hemidesmosome collapse),7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epgahbaj-1,5666.0859375,1139.112060546875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Basal Keratinocyte (Klf5+ Gata3+),7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epgcnlfp-1,5659.171875,1144.8411865234375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,"Keratinocyte (Trp63+, basal)",7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epgfdaji-1,5649.88671875,1143.0887451171875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,"Keratinocyte (E-cad+, suprabasal)",7,7,8
output-XETG00045__0059976__cre_72h__20250725__091031_epgmdpbe-1,5910.39306640625,1006.6831665039062,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Dermal Fibroblast (Pdgfra complement),6,0,2
output-XETG00045__0059976__cre_72h__20250725__091031_epgoamig-1,5957.27587890625,1004.686767578125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Dermal Fibroblast (MMP chemokine),6,0,2
output-XETG00045__0059976__cre_72h__20250725__091031_ephkkhle-1,6152.8134765625,993.8434448242188,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Epithelial Progenitor Cell (Lgr5+ Sox9+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_ephklhjn-1,6148.06103515625,999.8892211914062,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_ephmofpn-1,6162.3212890625,1019.5677490234376,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_ephohaic-1,6164.33984375,1014.5324096679688,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_ephojfgk-1,6166.90478515625,1003.6146850585938,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Monocytic MDSC (Ccr2+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_ephplebe-1,6165.310546875,1009.471435546875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Dermal Fibroblast (MMP chemokine),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_ephppbec-1,6158.84375,995.08544921875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epibgolk-1,6170.7548828125,993.2615356445312,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epiblbdd-1,6173.69677734375,1010.1542358398438,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Myeloid-Endothelial Doublet,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epicbmmg-1,6169.72412109375,1008.446044921875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epichkhp-1,6175.55615234375,996.3614501953124,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epidaego-1,6190.3037109375,1024.529296875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Fibroblast (Lmna perivascular),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epijpnjg-1,6184.400390625,1004.978515625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epimabfg-1,6188.75634765625,1008.003662109375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epimnoai-1,6179.0771484375,1005.9761962890624,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epjabogj-1,6185.7578125,994.1339721679688,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Macrophage (TREM2+ resident),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epjahfpd-1,6179.85009765625,999.427978515625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epjbddai-1,6182.1162109375,995.7351684570312,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Activated Endothelial Cell,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epjcibhc-1,6190.25537109375,998.0611572265624,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Endothelial Cell (early EndMT),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epjdnlfg-1,6142.9658203125,993.742919921875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epjeefgn-1,6141.2744140625,998.494384765625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epjkcaon-1,6402.43408203125,1111.247314453125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Dermal Fibroblast (complement graft),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epkgnpbo-1,6493.1650390625,1090.632568359375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Dermal Fibroblast (Neat1 stress),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epkjcajp-1,6405.60498046875,1095.4993896484375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Dermal Fibroblast (Neat1 stress),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epkmjemc-1,6509.3046875,1134.568603515625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Basal Keratinocyte (HF-stem stress),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eplbondh-1,6530.1435546875,1146.1671142578125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Dermal Fibroblast (Neat1 stress),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epldamof-1,6517.8564453125,1135.7757568359375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epldnnon-1,6517.2978515625,1145.2647705078125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Activated Endothelial Cell,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epleilkb-1,6513.3388671875,1140.0675048828125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Monocytic MDSC (Ccr2+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epleoghk-1,6522.3994140625,1141.3931884765625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eplhoeim-1,6520.333984375,1120.5589599609375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epljapai-1,6514.98193359375,1116.529052734375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Macrophage (Arg1+ glycolytic),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eplkojgh-1,6525.33056640625,1117.093017578125,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eplmghhi-1,6518.53369140625,1115.8004150390625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Epithelial Progenitor Cell (Lgr5+ Sox9+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eplmnhbh-1,6512.443359375,1123.73193359375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eplnbofl-1,6513.8017578125,1130.443115234375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eplopfph-1,6517.9794921875,1124.776123046875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eplpgdlp-1,6521.94189453125,1130.273681640625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_eplpppdp-1,6524.62744140625,1125.3271484375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Myeloid-Endothelial Doublet,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epmdhfei-1,6530.9560546875,1140.281982421875,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Endothelial Cell (early EndMT),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epmdhnlo-1,6527.279296875,1127.3052978515625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Stress-Responsive Epithelial Cell (TP63- KRT71+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epmdiagj-1,6528.4755859375,1122.710693359375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epmdnefg-1,6527.8935546875,1133.1962890625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Endothelial Cell (early EndMT),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epmeacgc-1,6532.69677734375,1128.734375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Monocytic MDSC (Ccr2+),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epmeonmi-1,6532.99560546875,1122.33349609375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Endothelial Cell (early EndMT),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epmlapne-1,6523.24658203125,1104.239990234375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Proliferating Keratinocyte,10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epmldfph-1,6520.82275390625,1111.0728759765625,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,Basal Keratinocyte (HF-stem stress),10,6,1
output-XETG00045__0059976__cre_72h__20250725__091031_epmmboom-1,6525.15087890625,1108.743896484375,output-XETG00045__0059976__cre_72h__20250725__091031_0,cre_72h,cre,"Keratinocyte (E-cad+, suprabasal)",10,6,1
