,comparison,gene,logfoldchange,pval,pval_adj
1912,Pdl1_wt+C57_vs_Pdl1_cre,Il18r1,-0.46448115,0.5011354932705508,0.7192328782432275
1913,Pdl1_wt+C57_vs_Pdl1_cre,Pdzd7,0.7718943,0.4999945912857736,0.717801240027698
1914,Pdl1_wt+C57_vs_Pdl1_cre,Gzma,-0.6510764,0.493847714097578,0.7093835457022885
1915,Pdl1_wt+C57_vs_Pdl1_cre,Prkg2,0.19382659,0.4900571817041639,0.704342880163952
1916,Pdl1_wt+C57_vs_Pdl1_cre,Tlr6,0.3043236,0.49005591423603967,0.704342880163952
1917,Pdl1_wt+C57_vs_Pdl1_cre,Noxo1,0.42268357,0.4863387828448411,0.6994001571161376
1918,Pdl1_wt+C57_vs_Pdl1_cre,Cdh4,-0.09165938,0.4855045270650433,0.6984010524389676
1919,Pdl1_wt+C57_vs_Pdl1_cre,Bhlha15,0.16678903,0.48175321282235584,0.6934032729697278
1920,Pdl1_wt+C57_vs_Pdl1_cre,Ceacam1,0.38762072,0.47978291445019927,0.6909646920994527
1921,Pdl1_wt+C57_vs_Pdl1_cre,Myo16,-0.8113574,0.47696595739508363,0.6875011755599737
1922,Pdl1_wt+C57_vs_Pdl1_cre,Tox,-0.9314184,0.47580938583792853,0.686031620249041
1923,Pdl1_wt+C57_vs_Pdl1_cre,Gja4,-0.009733587,0.4741578487695902,0.6838473612620479
1924,Pdl1_wt+C57_vs_Pdl1_cre,Nr5a1,-1.9310985,0.4735167585946367,0.683316487035097
1925,Pdl1_wt+C57_vs_Pdl1_cre,Tnfsf14,-0.9087112,0.47084793944043346,0.679661125962748
1926,Pdl1_wt+C57_vs_Pdl1_cre,Gem,0.17893203,0.46973345518726695,0.678247959811785
1927,Pdl1_wt+C57_vs_Pdl1_cre,Nlrc4,0.17418663,0.4644939877372988,0.6712635400152764
1928,Pdl1_wt+C57_vs_Pdl1_cre,Vstm4,0.35024953,0.4615037665804209,0.6671348124463146
1929,Pdl1_wt+C57_vs_Pdl1_cre,Ace,0.22782113,0.4613252735410752,0.6670694163335131
1930,Pdl1_wt+C57_vs_Pdl1_cre,Ly6g5b,0.7249437,0.46097543922592055,0.666756153933822
1931,Pdl1_wt+C57_vs_Pdl1_cre,Il13ra1,0.4842541,0.46064603596823106,0.666472270536695
1932,Pdl1_wt+C57_vs_Pdl1_cre,Cacna1c,0.09325526,0.4600819360395635,0.6658485608019817
1933,Pdl1_wt+C57_vs_Pdl1_cre,Zfp979,-0.7271302,0.45605987641944024,0.6604095288850789
1934,Pdl1_wt+C57_vs_Pdl1_cre,Cfap57,0.4568327,0.4559748261502755,0.6604095288850789
1935,Pdl1_wt+C57_vs_Pdl1_cre,Pdcd1,-0.28542677,0.4559602083288725,0.6604095288850789
1936,Pdl1_wt+C57_vs_Pdl1_cre,Dll3,-0.7825619,0.4478724201483193,0.6493047597053248
1937,Pdl1_wt+C57_vs_Pdl1_cre,Gzmb,-1.2305657,0.4457850066688894,0.6464657425795077
1938,Pdl1_wt+C57_vs_Pdl1_cre,Spaca9,-1.2176136,0.441094081171419,0.6402194753099808
1939,Pdl1_wt+C57_vs_Pdl1_cre,Adgrg5,-1.1509249,0.4316564604593235,0.6270668140044613
1940,Pdl1_wt+C57_vs_Pdl1_cre,Tmem119,0.38786536,0.43061081509205557,0.6257293876199798
1941,Pdl1_wt+C57_vs_Pdl1_cre,Irak3,-0.19099392,0.425839078316922,0.6191549305996258
1942,Pdl1_wt+C57_vs_Pdl1_cre,Hoxa2,0.14953402,0.42209528471769797,0.6138898882326543
1943,Pdl1_wt+C57_vs_Pdl1_cre,Cd59b,0.2012727,0.4194843969384341,0.6102699480016859
1944,Pdl1_wt+C57_vs_Pdl1_cre,Ctsk,0.1379202,0.4178987217872209,0.6081398259496592
1945,Pdl1_wt+C57_vs_Pdl1_cre,Cd247,-0.1322617,0.41762095409553124,0.607912328061131
1946,Pdl1_wt+C57_vs_Pdl1_cre,Xcr1,-0.75196683,0.41625459519005603,0.6064524166243948
1947,Pdl1_wt+C57_vs_Pdl1_cre,Cnr2,-0.080776565,0.4134862700549188,0.6025945466943009
1948,Pdl1_wt+C57_vs_Pdl1_cre,Kcnab3,-0.20922895,0.41102975491773575,0.5993635167836251
1949,Pdl1_wt+C57_vs_Pdl1_cre,Chrnb2,0.42883372,0.4086755834637048,0.596278044540748
1950,Pdl1_wt+C57_vs_Pdl1_cre,Colq,-1.6247307,0.40778821407167276,0.5951567928987737
1951,Pdl1_wt+C57_vs_Pdl1_cre,Rph3al,0.6572403,0.4056713120965796,0.5922398916172288
1952,Pdl1_wt+C57_vs_Pdl1_cre,Rsph1,0.05737044,0.4004542903224718,0.5849647439026244
1953,Pdl1_wt+C57_vs_Pdl1_cre,Ppp1r1b,-0.12980424,0.39793660157932953,0.5814566922084423
1954,Pdl1_wt+C57_vs_Pdl1_cre,Loxl1,0.33069435,0.39789609621782573,0.5814566922084423
1955,Pdl1_wt+C57_vs_Pdl1_cre,Galnt17,0.11751852,0.3973643397886619,0.5811293850371141
1956,Pdl1_wt+C57_vs_Pdl1_cre,Spon1,0.49197844,0.3972720363085591,0.5811293850371141
1957,Pdl1_wt+C57_vs_Pdl1_cre,Vegfd,0.12616813,0.39215108684105726,0.5741761745324166
1958,Pdl1_wt+C57_vs_Pdl1_cre,Col9a2,-0.7930778,0.39076564021573945,0.5723150365476863
1959,Pdl1_wt+C57_vs_Pdl1_cre,Mag,-0.56554663,0.3892572472773933,0.5702726894558475
1960,Pdl1_wt+C57_vs_Pdl1_cre,Inpp1,0.2694817,0.3868078764162022,0.566850184232877
1961,Pdl1_wt+C57_vs_Pdl1_cre,Cd209d,-0.066695146,0.3815888585333188,0.5596934737233501
1962,Pdl1_wt+C57_vs_Pdl1_cre,Thbs4,0.24040082,0.3765411909699027,0.5527757190602149
1963,Pdl1_wt+C57_vs_Pdl1_cre,Hey1,0.22747183,0.37496615063099425,0.5506249780166492
1964,Pdl1_wt+C57_vs_Pdl1_cre,Spaca6,0.13204838,0.3747971029282454,0.5505382327637314
1965,Pdl1_wt+C57_vs_Pdl1_cre,Rtn2,0.6882807,0.3746326410822485,0.550458174716095
1966,Pdl1_wt+C57_vs_Pdl1_cre,Afp,-1.0746377,0.37286675426777127,0.5484765788197947
1967,Pdl1_wt+C57_vs_Pdl1_cre,Exoc3l2,-0.20128582,0.3709334741684326,0.5459844080232795
1968,Pdl1_wt+C57_vs_Pdl1_cre,Cst7,0.11882011,0.3691528765296819,0.5435233235022316
1969,Pdl1_wt+C57_vs_Pdl1_cre,Pde7b,0.21345827,0.36680963990880755,0.540391129306501
1970,Pdl1_wt+C57_vs_Pdl1_cre,Piezo2,-0.66508317,0.36084959988649734,0.5317671760470432
1971,Pdl1_wt+C57_vs_Pdl1_cre,a,-1.0871785,0.35852985222239053,0.5286599234831478
1972,Pdl1_wt+C57_vs_Pdl1_cre,Tcam1,-0.70391816,0.35214121239745966,0.5195458029064789
1973,Pdl1_wt+C57_vs_Pdl1_cre,Cacna1g,-0.36114192,0.3475808898576739,0.5131200043136288
1974,Pdl1_wt+C57_vs_Pdl1_cre,Adora2b,-0.08981358,0.3468548774222925,0.5121992673675505
1975,Pdl1_wt+C57_vs_Pdl1_cre,Cysltr1,-0.6808699,0.344025320572078,0.5084708458174853
1976,Pdl1_wt+C57_vs_Pdl1_cre,Pycard,0.44419622,0.33802715346403356,0.5001962548746532
1977,Pdl1_wt+C57_vs_Pdl1_cre,Cacna1d,0.11966307,0.33683701114110876,0.49858251856073044
1978,Pdl1_wt+C57_vs_Pdl1_cre,Aspa,-0.50303453,0.3367383142687841,0.49858251856073044
1979,Pdl1_wt+C57_vs_Pdl1_cre,Ccl1,-2.1707277,0.33557863303864754,0.4970137979264703
1980,Pdl1_wt+C57_vs_Pdl1_cre,Ptpn22,-0.5448473,0.333377011758175,0.49389917752631673
1981,Pdl1_wt+C57_vs_Pdl1_cre,Sv2a,0.5552958,0.3209141396537303,0.47571696272033576
1982,Pdl1_wt+C57_vs_Pdl1_cre,Htr7,-0.629779,0.32088098158722944,0.47571696272033576
1983,Pdl1_wt+C57_vs_Pdl1_cre,Grm8,-0.21233724,0.320694886641558,0.4756736600081894
1984,Pdl1_wt+C57_vs_Pdl1_cre,Ffar2,-0.74820167,0.319640785614857,0.4742506736182495
1985,Pdl1_wt+C57_vs_Pdl1_cre,Irf7,0.38997093,0.3178893910599241,0.47193187771233097
1986,Pdl1_wt+C57_vs_Pdl1_cre,Izumo1r,-2.1323676,0.31683816391362396,0.4705107827207361
1987,Pdl1_wt+C57_vs_Pdl1_cre,Tbxa2r,-1.2827537,0.3164591312006637,0.4700873622523806
1988,Pdl1_wt+C57_vs_Pdl1_cre,Shld1,0.048702028,0.31549177647308924,0.46878950223338817
1989,Pdl1_wt+C57_vs_Pdl1_cre,Hcn2,-1.1301843,0.3143638818423299,0.4673910283643312
1990,Pdl1_wt+C57_vs_Pdl1_cre,Lurap1,0.5238177,0.3140554430372481,0.46707116691754724
1991,Pdl1_wt+C57_vs_Pdl1_cre,Prss42,-1.2421322,0.31257343698525486,0.46500523790436427
1992,Pdl1_wt+C57_vs_Pdl1_cre,Sema3f,0.47230777,0.31083053262003424,0.462660488800532
1993,Pdl1_wt+C57_vs_Pdl1_cre,Zap70,-0.66026235,0.31005535330931056,0.4616707610548509
1994,Pdl1_wt+C57_vs_Pdl1_cre,Cd22,-0.45602998,0.30941885156381954,0.4608600925107053
1995,Pdl1_wt+C57_vs_Pdl1_cre,Nr1i2,-1.3312176,0.30891592354250186,0.4602479503731441
1996,Pdl1_wt+C57_vs_Pdl1_cre,Tnfrsf18,0.14623925,0.3080064532130098,0.45902956379408366
1997,Pdl1_wt+C57_vs_Pdl1_cre,Fas,0.19912066,0.3067782215320568,0.4573352522303384
1998,Pdl1_wt+C57_vs_Pdl1_cre,Mmp25,0.09377332,0.30376343518704785,0.4529757987924818
1999,Pdl1_wt+C57_vs_Pdl1_cre,Il10,-1.0724076,0.3027921680193585,0.45166197649133155
2000,Pdl1_wt+C57_vs_Pdl1_cre,Adamts6,0.28583226,0.29873966807117514,0.4457498594230411
2001,Pdl1_wt+C57_vs_Pdl1_cre,Hecw2,-0.4442552,0.296761153936444,0.44306183614847555
2002,Pdl1_wt+C57_vs_Pdl1_cre,Spib,-1.5661746,0.29674995554343153,0.44306183614847555
2003,Pdl1_wt+C57_vs_Pdl1_cre,Il27ra,-0.97141886,0.28885994484732147,0.43190946353216586
2004,Pdl1_wt+C57_vs_Pdl1_cre,Atp7b,-0.68477225,0.28623845876769727,0.4282455841575291
2005,Pdl1_wt+C57_vs_Pdl1_cre,Tert,-0.025902595,0.28580421277452905,0.4277237336769185
2006,Pdl1_wt+C57_vs_Pdl1_cre,Il15,-0.38180488,0.28307973159232747,0.42402667155930324
2007,Pdl1_wt+C57_vs_Pdl1_cre,Cebpa,0.45572457,0.2799671379582509,0.4198668342177963
2008,Pdl1_wt+C57_vs_Pdl1_cre,Adcyap1r1,-0.55490184,0.2773358339907578,0.4160453056511038
2009,Pdl1_wt+C57_vs_Pdl1_cre,Cntf,0.7955957,0.27664763466924314,0.41513730789994935
2010,Pdl1_wt+C57_vs_Pdl1_cre,Icos,-0.5719337,0.2734535187298406,0.41046726079807555
2011,Pdl1_wt+C57_vs_Pdl1_cre,Osm,-0.89399004,0.2710171432520109,0.4069321593040091
2012,Pdl1_wt+C57_vs_Pdl1_cre,Hoxd3,0.22651091,0.2605118377539879,0.3918636597946104
2013,Pdl1_wt+C57_vs_Pdl1_cre,Flt3l,0.09430619,0.260176324007806,0.3914766089519317
2014,Pdl1_wt+C57_vs_Pdl1_cre,F2rl3,-1.8345288,0.2593085474906388,0.3904055905979362
2015,Pdl1_wt+C57_vs_Pdl1_cre,Cd300ld,0.39350945,0.25786973791431267,0.38847303882005696
2016,Pdl1_wt+C57_vs_Pdl1_cre,Usp3,0.80406314,0.25589136219404207,0.38560871738211155
2017,Pdl1_wt+C57_vs_Pdl1_cre,Inka2,0.16687192,0.24918713962256944,0.37584538142530355
2018,Pdl1_wt+C57_vs_Pdl1_cre,Cd80,0.004317209,0.24643984659039275,0.3720379589962322
2019,Pdl1_wt+C57_vs_Pdl1_cre,Tmprss4,-0.044684526,0.24631701908406756,0.37196470513871555
2020,Pdl1_wt+C57_vs_Pdl1_cre,Gdpd2,-0.18791372,0.24528537852926402,0.37051858929314896
2021,Pdl1_wt+C57_vs_Pdl1_cre,Ctla4,-1.1114745,0.24461519706241364,0.3696177713535897
2022,Pdl1_wt+C57_vs_Pdl1_cre,Pla2r1,0.3144114,0.24419484392904922,0.3692054934185504
2023,Pdl1_wt+C57_vs_Pdl1_cre,Cd8a,-0.79928535,0.24381296114075135,0.3688509167333337
2024,Pdl1_wt+C57_vs_Pdl1_cre,Itgae,-0.22320439,0.2431204383445401,0.3679144239276807
2025,Pdl1_wt+C57_vs_Pdl1_cre,Slc12a5,-1.7091666,0.23733989778456166,0.3597104233452969
2026,Pdl1_wt+C57_vs_Pdl1_cre,Cd79b,-1.6587235,0.2368439855449801,0.3590675322950243
2027,Pdl1_wt+C57_vs_Pdl1_cre,Anapc15,-0.20576674,0.23678744021959075,0.3590675322950243
2028,Pdl1_wt+C57_vs_Pdl1_cre,Eepd1,0.20669831,0.2366446843021961,0.35898281503539203
2029,Pdl1_wt+C57_vs_Pdl1_cre,Tek,0.09545584,0.23505910431425103,0.3567937768942209
2030,Pdl1_wt+C57_vs_Pdl1_cre,Lyve1,0.1484242,0.23446057539421028,0.35610122585661913
2031,Pdl1_wt+C57_vs_Pdl1_cre,C1ql1,-0.75185233,0.23224434969667718,0.35294936690393625
2032,Pdl1_wt+C57_vs_Pdl1_cre,Rgs18,-0.5802415,0.2273529870092078,0.3458307666265859
2033,Pdl1_wt+C57_vs_Pdl1_cre,Tex19.1,-0.1833081,0.22636766443919432,0.34443663470595953
2034,Pdl1_wt+C57_vs_Pdl1_cre,Prdm16,-0.69066083,0.22437068546525196,0.3415018703067958
2035,Pdl1_wt+C57_vs_Pdl1_cre,Pard6b,1.6394961,0.22383935645494524,0.3407967817559172
2036,Pdl1_wt+C57_vs_Pdl1_cre,Nos2,-0.024025125,0.22378299030853033,0.3407967817559172
2037,Pdl1_wt+C57_vs_Pdl1_cre,Hras,0.87631965,0.2225175336241827,0.33899049705497825
2038,Pdl1_wt+C57_vs_Pdl1_cre,Sulf1,-0.35199374,0.22244558548024584,0.33898404898450857
2039,Pdl1_wt+C57_vs_Pdl1_cre,Ltb4r1,0.21639115,0.22147458939198061,0.3376071237808328
2040,Pdl1_wt+C57_vs_Pdl1_cre,Gbp2b,-1.123605,0.21781053719291443,0.33212292086132494
2041,Pdl1_wt+C57_vs_Pdl1_cre,Cd163,0.33008203,0.2170754724337346,0.33110292961708576
2042,Pdl1_wt+C57_vs_Pdl1_cre,Chrnb1,0.156516,0.21393605555324546,0.3264138659248847
2043,Pdl1_wt+C57_vs_Pdl1_cre,Sell,0.73883915,0.21355649299389057,0.3259340865632367
2044,Pdl1_wt+C57_vs_Pdl1_cre,Rbpjl,-2.1981046,0.21337452950311842,0.32575568609106764
2045,Pdl1_wt+C57_vs_Pdl1_cre,Kcnj8,-0.64578664,0.2090595996285891,0.31946042605027997
2046,Pdl1_wt+C57_vs_Pdl1_cre,Plxna3,0.81196135,0.20809859105061412,0.3181861780083611
2047,Pdl1_wt+C57_vs_Pdl1_cre,Stat4,-0.81965375,0.2065294822304884,0.3158834671695157
2048,Pdl1_wt+C57_vs_Pdl1_cre,Bcl11b,-0.04424422,0.20609685091416774,0.31531810381305736
2049,Pdl1_wt+C57_vs_Pdl1_cre,C7,-0.54185784,0.20489341329915578,0.31357273829886084
2050,Pdl1_wt+C57_vs_Pdl1_cre,Prf1,-1.8713803,0.2041915947935916,0.3125942273812598
2051,Pdl1_wt+C57_vs_Pdl1_cre,Tec,0.7230909,0.20007324091989442,0.30666461850734583
2052,Pdl1_wt+C57_vs_Pdl1_cre,Sirt1,0.7829378,0.19846293889202593,0.3042895779765641
2053,Pdl1_wt+C57_vs_Pdl1_cre,Tead3,0.90832907,0.19832854014393575,0.3041766764584995
2054,Pdl1_wt+C57_vs_Pdl1_cre,Il2ra,-1.1256166,0.19728682559737065,0.30267172814601206
2055,Pdl1_wt+C57_vs_Pdl1_cre,Sema4g,0.99499273,0.1972475481733953,0.30267172814601206
2056,Pdl1_wt+C57_vs_Pdl1_cre,Spink8,-0.564618,0.1969382247017175,0.3023222179873652
2057,Pdl1_wt+C57_vs_Pdl1_cre,Gucy1a1,-0.12220188,0.19577632311759086,0.30063075875050915
2058,Pdl1_wt+C57_vs_Pdl1_cre,Avil,-0.5986768,0.19568023890147235,0.30057541452616465
2059,Pdl1_wt+C57_vs_Pdl1_cre,Fpr1,-0.5156899,0.1946847329057152,0.2991380518496041
2060,Pdl1_wt+C57_vs_Pdl1_cre,Erg,-0.37686524,0.194315389227962,0.2986622162957254
2061,Pdl1_wt+C57_vs_Pdl1_cre,Ackr3,0.278333,0.192452458345301,0.29588974400386264
2062,Pdl1_wt+C57_vs_Pdl1_cre,Tle6,-0.25158966,0.1865494259641136,0.28699029698105494
2063,Pdl1_wt+C57_vs_Pdl1_cre,Pld2,0.11694413,0.18561450286084202,0.2856397790720489
2064,Pdl1_wt+C57_vs_Pdl1_cre,Chil3,0.6814658,0.18524496315445005,0.28515875939458085
2065,Pdl1_wt+C57_vs_Pdl1_cre,Tbx21,-1.7293626,0.18425223390718526,0.28380513321211365
2066,Pdl1_wt+C57_vs_Pdl1_cre,Mcub,0.53318095,0.18181437520512933,0.28030882731040263
2067,Pdl1_wt+C57_vs_Pdl1_cre,Mxd4,0.6579157,0.18063799274635806,0.2785809586223871
2068,Pdl1_wt+C57_vs_Pdl1_cre,Ntng2,0.8497547,0.18003338482771425,0.27773409073884053
2069,Pdl1_wt+C57_vs_Pdl1_cre,Gnai1,0.11561293,0.1745000410344475,0.26944700969106855
2070,Pdl1_wt+C57_vs_Pdl1_cre,Cpeb2,1.2795204,0.1737220261479422,0.26832843656173977
2071,Pdl1_wt+C57_vs_Pdl1_cre,Abcc9,0.061571725,0.17277396276696955,0.26702885384731384
2072,Pdl1_wt+C57_vs_Pdl1_cre,Mrtfa,-0.6234377,0.17184354623855957,0.2656728821711641
2073,Pdl1_wt+C57_vs_Pdl1_cre,Klf1,0.13391104,0.17112663888853397,0.2646462632919373
2074,Pdl1_wt+C57_vs_Pdl1_cre,Ch25h,-2.2207925,0.1670556138687449,0.2585101709511397
2075,Pdl1_wt+C57_vs_Pdl1_cre,Plekhg4,-1.7118409,0.1665721724215251,0.25784177338965825
2076,Pdl1_wt+C57_vs_Pdl1_cre,Mdk,-0.15917422,0.16520758046770312,0.2558877313803595
2077,Pdl1_wt+C57_vs_Pdl1_cre,Col13a1,-0.22565018,0.16485035288377148,0.25541345296693285
2078,Pdl1_wt+C57_vs_Pdl1_cre,Dpf3,0.40186584,0.16392341509306874,0.25405591825260126
2079,Pdl1_wt+C57_vs_Pdl1_cre,Cyp26b1,0.21880904,0.16245423560223105,0.25193491431994075
2080,Pdl1_wt+C57_vs_Pdl1_cre,Itga2,-0.20073004,0.16195926280601725,0.2512451408760218
2081,Pdl1_wt+C57_vs_Pdl1_cre,Pcdha7,-2.5152247,0.16142542281255812,0.25049462696827834
2082,Pdl1_wt+C57_vs_Pdl1_cre,Adora2a,-1.4870708,0.16023759850753339,0.24880565078434
2083,Pdl1_wt+C57_vs_Pdl1_cre,Sag,-0.08533612,0.155679683503601,0.24180344263699244
2084,Pdl1_wt+C57_vs_Pdl1_cre,Gpr183,0.04348345,0.15519397746991292,0.24112385202184483
2085,Pdl1_wt+C57_vs_Pdl1_cre,Gpr4,-0.29523474,0.15464466452851106,0.24034498312006408
2086,Pdl1_wt+C57_vs_Pdl1_cre,Amh,0.023826132,0.1534000823118755,0.2385588108273528
2087,Pdl1_wt+C57_vs_Pdl1_cre,Rho,-1.1606443,0.15130704127817451,0.23545012391623923
2088,Pdl1_wt+C57_vs_Pdl1_cre,Flt3,-0.7947371,0.15111483244530355,0.23522414528022062
2089,Pdl1_wt+C57_vs_Pdl1_cre,Hal,-0.036829557,0.14914924952503308,0.2323090053274162
2090,Pdl1_wt+C57_vs_Pdl1_cre,Cd5,-2.078249,0.14891542933801855,0.23201700568506717
2091,Pdl1_wt+C57_vs_Pdl1_cre,Nlrp4e,-0.81753117,0.14719574077070802,0.22940905301935377
2092,Pdl1_wt+C57_vs_Pdl1_cre,Cyp7a1,-1.4473572,0.14596221461033956,0.22769923538153938
2093,Pdl1_wt+C57_vs_Pdl1_cre,Adrb2,-0.05976622,0.14247414376866274,0.2223271707312736
2094,Pdl1_wt+C57_vs_Pdl1_cre,Doc2a,-1.071852,0.14051431754784205,0.2193372852025249
2095,Pdl1_wt+C57_vs_Pdl1_cre,Blnk,0.32721964,0.13936571362511102,0.2176122153485046
2096,Pdl1_wt+C57_vs_Pdl1_cre,Rora,0.38600263,0.13835933981356516,0.21610822312221753
2097,Pdl1_wt+C57_vs_Pdl1_cre,Gh,-0.5649589,0.13481689956997006,0.21090418726477192
2098,Pdl1_wt+C57_vs_Pdl1_cre,Meox2,-0.10412065,0.13459124712646353,0.21061700003597264
2099,Pdl1_wt+C57_vs_Pdl1_cre,Etfbkmt,0.67467916,0.1297972846648307,0.20324216672885284
2100,Pdl1_wt+C57_vs_Pdl1_cre,Ctnnbip1,0.4570304,0.12927470076646325,0.20255059531671832
2101,Pdl1_wt+C57_vs_Pdl1_cre,Tigit,-2.0828903,0.12767218295218388,0.20010236313670396
2102,Pdl1_wt+C57_vs_Pdl1_cre,Cyren,0.65172774,0.12664861093866717,0.1986224769295012
2103,Pdl1_wt+C57_vs_Pdl1_cre,Cln3,-0.26839226,0.12586993710402078,0.19746314796074207
2104,Pdl1_wt+C57_vs_Pdl1_cre,Nxph4,-0.53490233,0.12389004063589841,0.194418038690692
2105,Pdl1_wt+C57_vs_Pdl1_cre,Pde4c,-0.07103495,0.12362408495327629,0.19406151435437477
2106,Pdl1_wt+C57_vs_Pdl1_cre,Socs2,-0.14555484,0.12089350250477951,0.1898942182425247
2107,Pdl1_wt+C57_vs_Pdl1_cre,Bcl11a,0.3083765,0.12059349694452252,0.1894824374464155
2108,Pdl1_wt+C57_vs_Pdl1_cre,Vax2,-0.24369758,0.11839452403335973,0.18620263503330156
2109,Pdl1_wt+C57_vs_Pdl1_cre,Sema5b,-1.061369,0.11818302686491997,0.1859284200143901
2110,Pdl1_wt+C57_vs_Pdl1_cre,Cd8b1,-1.2514611,0.1162216570593556,0.18295774064123713
2111,Pdl1_wt+C57_vs_Pdl1_cre,Gria2,-0.1588177,0.1162193153160862,0.18295774064123713
2112,Pdl1_wt+C57_vs_Pdl1_cre,Ndn,0.09105825,0.11590203161147074,0.18256940536407254
2113,Pdl1_wt+C57_vs_Pdl1_cre,Marco,-2.1035855,0.11184835672500806,0.17640607238985204
2114,Pdl1_wt+C57_vs_Pdl1_cre,Anks6,0.7982888,0.1116743363754515,0.17618711878207066
2115,Pdl1_wt+C57_vs_Pdl1_cre,Zfp57,-0.6764073,0.11166843628277039,0.17618711878207066
2116,Pdl1_wt+C57_vs_Pdl1_cre,Kcnq1,0.080109686,0.11109928753719928,0.17539042365538302
2117,Pdl1_wt+C57_vs_Pdl1_cre,Cklf,-0.019507654,0.10634370878063407,0.16793583790405492
2118,Pdl1_wt+C57_vs_Pdl1_cre,Adgrf5,0.52473664,0.10626874069385604,0.16787040577893447
2119,Pdl1_wt+C57_vs_Pdl1_cre,Cort,-0.7665053,0.10586295775556447,0.16728218640289005
2120,Pdl1_wt+C57_vs_Pdl1_cre,Cd300lb,0.057262026,0.10299421092378559,0.16295481033011083
2121,Pdl1_wt+C57_vs_Pdl1_cre,Sesn1,0.6035209,0.09844901201016054,0.15586203482696512
2122,Pdl1_wt+C57_vs_Pdl1_cre,Sema3a,-0.33647358,0.09798197551894303,0.1551717081454694
2123,Pdl1_wt+C57_vs_Pdl1_cre,Pms2,0.041211445,0.09708688505368777,0.15380283119581042
2124,Pdl1_wt+C57_vs_Pdl1_cre,Cish,0.33971435,0.09602329234736823,0.15231071023159864
2125,Pdl1_wt+C57_vs_Pdl1_cre,Lin28b,-2.234038,0.09439957628187744,0.14987766535587643
2126,Pdl1_wt+C57_vs_Pdl1_cre,Bglap,0.7304903,0.09007885053147165,0.14306304751286392
2127,Pdl1_wt+C57_vs_Pdl1_cre,Gata2,-0.18890575,0.08827321283966877,0.14026657368467707
2128,Pdl1_wt+C57_vs_Pdl1_cre,Alox5,-0.4600797,0.08621254181307215,0.13709656426818273
2129,Pdl1_wt+C57_vs_Pdl1_cre,Ryr1,0.60141826,0.08611722829222279,0.13698851122684058
2130,Pdl1_wt+C57_vs_Pdl1_cre,Nmrk1,-0.18820098,0.08431683275793031,0.13420987751548463
2131,Pdl1_wt+C57_vs_Pdl1_cre,Pde1b,-0.6914229,0.08317281510824355,0.13247315063056544
2132,Pdl1_wt+C57_vs_Pdl1_cre,Ticam1,-0.030659003,0.07935794831288032,0.1264372658352256
2133,Pdl1_wt+C57_vs_Pdl1_cre,Celsr3,-1.3010057,0.07915171626688136,0.12614883528558044
2134,Pdl1_wt+C57_vs_Pdl1_cre,Srr,-0.55107886,0.07796092496087963,0.12433016577067964
2135,Pdl1_wt+C57_vs_Pdl1_cre,Bmf,0.1157908,0.07601760980619576,0.12134698810261989
2136,Pdl1_wt+C57_vs_Pdl1_cre,Camk1d,0.31239337,0.07554273085099929,0.12062740371295133
2137,Pdl1_wt+C57_vs_Pdl1_cre,Hkdc1,-2.650718,0.07196599910311575,0.11502611478614222
2138,Pdl1_wt+C57_vs_Pdl1_cre,Aim2,-0.24741897,0.07096503922449018,0.11346246769651801
2139,Pdl1_wt+C57_vs_Pdl1_cre,Cdk5r1,0.08026724,0.07011303294031768,0.11213605204448253
2140,Pdl1_wt+C57_vs_Pdl1_cre,Vcan,0.54801315,0.07009392623159638,0.11213605204448253
2141,Pdl1_wt+C57_vs_Pdl1_cre,Bcl3,-0.06729679,0.06986091253603138,0.11180426091923691
2142,Pdl1_wt+C57_vs_Pdl1_cre,Piwil4,-1.7512132,0.06974683574022969,0.1116573903791461
2143,Pdl1_wt+C57_vs_Pdl1_cre,Trpm2,-0.8855999,0.06842849191890235,0.10958190356558707
2144,Pdl1_wt+C57_vs_Pdl1_cre,Cd3e,-0.42115387,0.06759265919801599,0.10827803262248577
2145,Pdl1_wt+C57_vs_Pdl1_cre,Gipr,-0.43242636,0.06701435837677135,0.10742039002053069
2146,Pdl1_wt+C57_vs_Pdl1_cre,Pfn4,-0.51797694,0.06638765137659913,0.10644989839566152
2147,Pdl1_wt+C57_vs_Pdl1_cre,Ap4s1,0.64367557,0.06593571914579267,0.10575911888620253
2148,Pdl1_wt+C57_vs_Pdl1_cre,Apex1,0.49855593,0.06575570800260644,0.10550419046828456
2149,Pdl1_wt+C57_vs_Pdl1_cre,Abcg8,-0.94989866,0.06556516832883573,0.10523220027385433
2150,Pdl1_wt+C57_vs_Pdl1_cre,Tjp3,0.026394948,0.06517276846468187,0.10466951521790101
2151,Pdl1_wt+C57_vs_Pdl1_cre,Fbxo17,0.3111843,0.06462904150975982,0.1038295833754357
2152,Pdl1_wt+C57_vs_Pdl1_cre,Gpr35,-0.16527952,0.06456399518034375,0.1037583819816375
2153,Pdl1_wt+C57_vs_Pdl1_cre,Ntrk3,0.0066565364,0.061040204244727905,0.09818999436025318
2154,Pdl1_wt+C57_vs_Pdl1_cre,Hcn3,-1.5066376,0.0590637798559628,0.09513297360326568
2155,Pdl1_wt+C57_vs_Pdl1_cre,Nr4a2,-0.48493478,0.05874431924506825,0.09464887741899314
