,comparison,gene,logfoldchange,pval,pval_adj
12481,litt_24h_vs_wt_24h,Gbx2,-0.04118284,0.9993510188573533,1.0
12482,litt_24h_vs_wt_24h,Mei4,-0.04118284,0.9993510188573533,1.0
12483,litt_24h_vs_wt_24h,Foxi1,-0.04118284,0.9993510188573533,1.0
12484,litt_24h_vs_wt_24h,Hesx1,-0.04118284,0.9993510188573533,1.0
12485,litt_24h_vs_wt_24h,Rhox13,-0.04118284,0.9993510188573533,1.0
12486,litt_24h_vs_wt_24h,Adgrg7,-0.04118284,0.9993510188573533,1.0
12487,litt_24h_vs_wt_24h,Ptpn5,-0.04118284,0.9993510188573533,1.0
12488,litt_24h_vs_wt_24h,Tectb,-0.04118284,0.9993510188573533,1.0
12489,litt_24h_vs_wt_24h,Ibsp,-1.0413452,0.9993484469379399,1.0
12490,litt_24h_vs_wt_24h,Igfbp2,0.099838175,0.9991015427097035,1.0
12491,litt_24h_vs_wt_24h,Nr2f1,-0.059189994,0.9990003805841375,1.0
12492,litt_24h_vs_wt_24h,Cited4,0.05197653,0.9988812150501825,1.0
12493,litt_24h_vs_wt_24h,Pnkd,0.017731685,0.9988743566029191,1.0
12494,litt_24h_vs_wt_24h,Gja5,-0.013176764,0.9988563531792498,1.0
12495,litt_24h_vs_wt_24h,Fndc5,-0.041187588,0.9987020381440612,1.0
12496,litt_24h_vs_wt_24h,Chrna2,-0.041187588,0.9987020381440612,1.0
12497,litt_24h_vs_wt_24h,Ren1,-0.041187588,0.9987020381440612,1.0
12498,litt_24h_vs_wt_24h,Crmp1,-0.041187588,0.9987020381440612,1.0
12499,litt_24h_vs_wt_24h,Ecel1,-0.041187588,0.9987020381440612,1.0
12500,litt_24h_vs_wt_24h,Tph2,-0.041187588,0.9987020381440612,1.0
12501,litt_24h_vs_wt_24h,Nkain3,-0.041187588,0.9987020381440612,1.0
12502,litt_24h_vs_wt_24h,Dlx6,-0.041187588,0.9987020381440612,1.0
12503,litt_24h_vs_wt_24h,Drd4,-0.041187588,0.9987020381440612,1.0
12504,litt_24h_vs_wt_24h,Adra2a,-0.041187588,0.9987020381440612,1.0
12505,litt_24h_vs_wt_24h,Dlx4,-0.041187588,0.9987020381440612,1.0
12506,litt_24h_vs_wt_24h,Zfpm2,-0.041187588,0.9987020381440612,1.0
12507,litt_24h_vs_wt_24h,Pbx3,0.09384568,0.9982485237043621,1.0
12508,litt_24h_vs_wt_24h,Pla2g6,-0.013176764,0.9982193753460658,1.0
12509,litt_24h_vs_wt_24h,Acaa2,0.0025123411,0.9981765101176051,1.0
12510,litt_24h_vs_wt_24h,Dbx2,0.24842122,0.9980633459400818,1.0
12511,litt_24h_vs_wt_24h,Chrm3,-0.04119228,0.9980530582894773,1.0
12512,litt_24h_vs_wt_24h,Olfm3,-0.04119228,0.9980530582894773,1.0
12513,litt_24h_vs_wt_24h,Abcc6,-0.26366717,0.9980453425517362,1.0
12514,litt_24h_vs_wt_24h,Zic3,-0.26366717,0.9980453425517362,1.0
12515,litt_24h_vs_wt_24h,Slc26a4,-0.45639482,0.9980376268141778,1.0
12516,litt_24h_vs_wt_24h,Bcl2,0.069175,0.997990475088669,1.0
12517,litt_24h_vs_wt_24h,Polr1e,0.016345736,0.9979381795467742,1.0
12518,litt_24h_vs_wt_24h,Bak1,0.008612226,0.9978181570254642,1.0
12519,litt_24h_vs_wt_24h,Bap1,-0.009485754,0.99773671319967,1.0
12520,litt_24h_vs_wt_24h,Ceacam1,0.08021775,0.9976029739162317,1.0
12521,litt_24h_vs_wt_24h,Mtf1,-0.01610482,0.997570396408528,1.0
12522,litt_24h_vs_wt_24h,Dctn3,-0.01610482,0.997570396408528,1.0
12523,litt_24h_vs_wt_24h,Icam1,-0.00829877,0.9974255122793491,1.0
12524,litt_24h_vs_wt_24h,Themis,0.07433378,0.9974109381407971,1.0
12525,litt_24h_vs_wt_24h,Mag,0.0112948995,0.9974075089318513,1.0
12526,litt_24h_vs_wt_24h,Matn1,-0.041196954,0.9974040797229535,1.0
12527,litt_24h_vs_wt_24h,Nppa,-0.041196954,0.9974040797229535,1.0
12528,litt_24h_vs_wt_24h,Dagla,-0.041196954,0.9974040797229535,1.0
12529,litt_24h_vs_wt_24h,Fbxo41,-0.041196954,0.9974040797229535,1.0
12530,litt_24h_vs_wt_24h,Gzma,-0.62649006,0.9973835044705758,1.0
12531,litt_24h_vs_wt_24h,Mlycd,-0.041229606,0.9969119887744664,1.0
12532,litt_24h_vs_wt_24h,Ptpn22,-0.04120162,0.9967551028738393,1.0
12533,litt_24h_vs_wt_24h,Kif19a,-0.04120162,0.9967551028738393,1.0
12534,litt_24h_vs_wt_24h,Slc7a10,-0.123722024,0.996746529877365,1.0
12535,litt_24h_vs_wt_24h,Rgs18,-0.020446561,0.9962724437849346,1.0
12536,litt_24h_vs_wt_24h,Ube2g1,-0.03455973,0.9961661389407082,1.0
12537,litt_24h_vs_wt_24h,Cdh4,-0.0016545431,0.99597496185304,1.0
12538,litt_24h_vs_wt_24h,Hba-x,-0.6261632,0.9959398127272162,1.0
12539,litt_24h_vs_wt_24h,Pgr,-0.6261632,0.9959398127272162,1.0
12540,litt_24h_vs_wt_24h,Pkd2l1,-0.6261632,0.9959398127272162,1.0
12541,litt_24h_vs_wt_24h,Atoh1,-0.6261632,0.9959398127272162,1.0
12542,litt_24h_vs_wt_24h,Ghrhr,-0.6261632,0.9959398127272162,1.0
12543,litt_24h_vs_wt_24h,Cdk5r2,-0.6261632,0.9959398127272162,1.0
12544,litt_24h_vs_wt_24h,Mas1,-1.6262397,0.9959389554315626,1.0
12545,litt_24h_vs_wt_24h,Dvl2,0.062045872,0.9958823739288359,1.0
12546,litt_24h_vs_wt_24h,Col4a5,-0.09290454,0.9957426348523297,1.0
12547,litt_24h_vs_wt_24h,Xrcc5,-0.041210953,0.9954571560452192,1.0
12548,litt_24h_vs_wt_24h,Dusp15,0.11084425,0.9952934132057532,1.0
12549,litt_24h_vs_wt_24h,Gcm1,-0.2111365,0.9952908413302566,1.0
12550,litt_24h_vs_wt_24h,Ina,-0.2111365,0.9952908413302566,1.0
12551,litt_24h_vs_wt_24h,Sprr2f,-0.2111365,0.9952908413302566,1.0
12552,litt_24h_vs_wt_24h,Cd6,-0.2111365,0.9952908413302566,1.0
12553,litt_24h_vs_wt_24h,Wnt5b,-0.2111365,0.9952908413302566,1.0
12554,litt_24h_vs_wt_24h,Mesp2,-0.2111365,0.9952908413302566,1.0
12555,litt_24h_vs_wt_24h,Nlrp4f,-0.2111365,0.9952908413302566,1.0
12556,litt_24h_vs_wt_24h,Nr2e1,-0.2111365,0.9952908413302566,1.0
12557,litt_24h_vs_wt_24h,Pcif1,0.0085934345,0.9951733924018099,1.0
12558,litt_24h_vs_wt_24h,Bbs4,0.0085934345,0.9951733924018099,1.0
12559,litt_24h_vs_wt_24h,Stimate,-0.023512444,0.9949745010256095,1.0
12560,litt_24h_vs_wt_24h,Fam210a,-0.011472875,0.9947696089431901,1.0
12561,litt_24h_vs_wt_24h,Adamts13,0.051946122,0.9946461594859599,1.0
12562,litt_24h_vs_wt_24h,Car7,0.051946122,0.9946461594859599,1.0
12563,litt_24h_vs_wt_24h,Psd2,-0.14075224,0.9946418730487581,1.0
12564,litt_24h_vs_wt_24h,Cd320,-0.14075224,0.9946418730487581,1.0
12565,litt_24h_vs_wt_24h,Slc32a1,-0.14075224,0.9946418730487581,1.0
12566,litt_24h_vs_wt_24h,Cox7a1,-0.14075224,0.9946418730487581,1.0
12567,litt_24h_vs_wt_24h,Cbln1,-0.14075224,0.9946418730487581,1.0
12568,litt_24h_vs_wt_24h,Col26a1,-0.14075224,0.9946418730487581,1.0
12569,litt_24h_vs_wt_24h,Hoxb7,-0.14075224,0.9946418730487581,1.0
12570,litt_24h_vs_wt_24h,Celsr3,-0.14075224,0.9946418730487581,1.0
12571,litt_24h_vs_wt_24h,Il31,-0.14075224,0.9946418730487581,1.0
12572,litt_24h_vs_wt_24h,Gnrhr,-0.14075224,0.9946418730487581,1.0
12573,litt_24h_vs_wt_24h,Il3ra,-0.14075224,0.9946418730487581,1.0
12574,litt_24h_vs_wt_24h,Mael,-0.14075224,0.9946418730487581,1.0
12575,litt_24h_vs_wt_24h,Eomes,-0.21117064,0.9946401584739206,1.0
12576,litt_24h_vs_wt_24h,Pten,0.04075668,0.9945132800051688,1.0
12577,litt_24h_vs_wt_24h,Knl1,0.02159479,0.9943623976826551,1.0
12578,litt_24h_vs_wt_24h,Cdh5,-0.027415892,0.9943409655507982,1.0
12579,litt_24h_vs_wt_24h,Vhl,-0.024730984,0.9943255344183887,1.0
12580,litt_24h_vs_wt_24h,Omp,-0.01610482,0.9941669367926707,1.0
12581,litt_24h_vs_wt_24h,Rgs9,-0.11930556,0.9941360745785832,1.0
12582,litt_24h_vs_wt_24h,Pawr,-0.111610666,0.9939929083120497,1.0
12583,litt_24h_vs_wt_24h,Rxrb,-0.009518321,0.9938540286454496,1.0
12584,litt_24h_vs_wt_24h,Slc8a1,0.043623887,0.9935934154559977,1.0
12585,litt_24h_vs_wt_24h,Pth2r,0.0112948995,0.993351663042092,1.0
12586,litt_24h_vs_wt_24h,Lyplal1,-0.09567384,0.9933439475494534,1.0
12587,litt_24h_vs_wt_24h,Ngb,-0.09567384,0.9933439475494534,1.0
12588,litt_24h_vs_wt_24h,Ephb1,-0.09567384,0.9933439475494534,1.0
12589,litt_24h_vs_wt_24h,Eif4ebp1,-0.09567384,0.9933439475494534,1.0
12590,litt_24h_vs_wt_24h,Gnaq,-0.08372473,0.9932882245655886,1.0
12591,litt_24h_vs_wt_24h,Vcan,-0.01137964,0.9931356294858501,1.0
12592,litt_24h_vs_wt_24h,Cry2,-0.073424876,0.9927524283544222,1.0
12593,litt_24h_vs_wt_24h,Cdk8,-0.016139753,0.992711279337475,1.0
12594,litt_24h_vs_wt_24h,Tslp,0.0018915522,0.9927044211698658,1.0
12595,litt_24h_vs_wt_24h,Atr,0.014828379,0.9921634849391253,1.0
12596,litt_24h_vs_wt_24h,Col9a3,-0.0046559484,0.9920571840986633,1.0
12597,litt_24h_vs_wt_24h,Cklf,-0.18570805,0.9920297516465171,1.0
12598,litt_24h_vs_wt_24h,Cux2,-0.6261957,0.9918797305913554,1.0
12599,litt_24h_vs_wt_24h,Nr5a1,-0.6261957,0.9918797305913554,1.0
12600,litt_24h_vs_wt_24h,Ido2,-0.6261957,0.9918797305913554,1.0
12601,litt_24h_vs_wt_24h,Rpe65,-0.6261957,0.9918797305913554,1.0
12602,litt_24h_vs_wt_24h,Cox8b,-0.6261957,0.9918797305913554,1.0
12603,litt_24h_vs_wt_24h,Rbpjl,-0.6261957,0.9918797305913554,1.0
12604,litt_24h_vs_wt_24h,Sec1,-0.6261957,0.9918797305913554,1.0
12605,litt_24h_vs_wt_24h,Hkdc1,-0.6261957,0.9918797305913554,1.0
12606,litt_24h_vs_wt_24h,Gpr84,-0.6261957,0.9918797305913554,1.0
12607,litt_24h_vs_wt_24h,Snrk,-0.0027099529,0.9917614284757681,1.0
12608,litt_24h_vs_wt_24h,Grb7,-0.028298704,0.9917297098232877,1.0
12609,litt_24h_vs_wt_24h,Rfx3,-0.041238934,0.9915634014280795,1.0
12610,litt_24h_vs_wt_24h,Nod1,-0.26062766,0.9915496852880378,1.0
12611,litt_24h_vs_wt_24h,Csta1,-0.009477622,0.9914099522543868,1.0
12612,litt_24h_vs_wt_24h,Slit1,-0.073661566,0.9913970933994332,1.0
12613,litt_24h_vs_wt_24h,Ccdc130,-0.073661566,0.9913970933994332,1.0
12614,litt_24h_vs_wt_24h,Clcn4,-0.073661566,0.9913970933994332,1.0
12615,litt_24h_vs_wt_24h,Sox5,-0.10266977,0.9913910926012193,1.0
12616,litt_24h_vs_wt_24h,Bsnd,-0.30427498,0.9912307857445737,1.0
12617,litt_24h_vs_wt_24h,Cacna1h,-0.30427498,0.9912307857445737,1.0
12618,litt_24h_vs_wt_24h,Fut4,-0.30427498,0.9912307857445737,1.0
12619,litt_24h_vs_wt_24h,Cer1,-0.30427498,0.9912307857445737,1.0
12620,litt_24h_vs_wt_24h,Kcnj9,-0.30427498,0.9912307857445737,1.0
12621,litt_24h_vs_wt_24h,Spink12,-0.6262852,0.9912264994698148,1.0
12622,litt_24h_vs_wt_24h,Nt5c1b,-0.6262852,0.9912264994698148,1.0
12623,litt_24h_vs_wt_24h,Dusp3,-0.028964095,0.9910807662794829,1.0
12624,litt_24h_vs_wt_24h,Tppp,0.058453016,0.9909864684910634,1.0
12625,litt_24h_vs_wt_24h,Cldn17,-0.04119228,0.9905869901814934,1.0
12626,litt_24h_vs_wt_24h,Lefty1,-0.21117064,0.9905818466991178,1.0
12627,litt_24h_vs_wt_24h,Grm2,-0.21117064,0.9905818466991178,1.0
12628,litt_24h_vs_wt_24h,Mrnip,-0.21117064,0.9905818466991178,1.0
12629,litt_24h_vs_wt_24h,Cfap299,-0.21117064,0.9905818466991178,1.0
12630,litt_24h_vs_wt_24h,L3hypdh,-0.21117064,0.9905818466991178,1.0
12631,litt_24h_vs_wt_24h,Ksr2,-0.21117064,0.9905818466991178,1.0
12632,litt_24h_vs_wt_24h,Zbtb46,-0.01610482,0.9901155059501684,1.0
12633,litt_24h_vs_wt_24h,Piwil1,-0.066784516,0.9900992183738219,1.0
12634,litt_24h_vs_wt_24h,Ddah1,0.028451398,0.9900880742450143,1.0
12635,litt_24h_vs_wt_24h,Scn10a,-0.16678132,0.9899329138842585,1.0
12636,litt_24h_vs_wt_24h,Trpc3,-0.16678132,0.9899329138842585,1.0
12637,litt_24h_vs_wt_24h,Il17rb,-0.21120456,0.9899303421687634,1.0
12638,litt_24h_vs_wt_24h,Gpd1,-0.1957478,0.989423716290721,1.0
12639,litt_24h_vs_wt_24h,Gnb3,-0.14079084,0.9892839877292546,1.0
12640,litt_24h_vs_wt_24h,Kcna10,-0.14079084,0.9892839877292546,1.0
12641,litt_24h_vs_wt_24h,Pou4f1,-0.14079084,0.9892839877292546,1.0
12642,litt_24h_vs_wt_24h,En2,-0.123722024,0.9886350686633513,1.0
12643,litt_24h_vs_wt_24h,Kyat1,-0.123722024,0.9886350686633513,1.0
12644,litt_24h_vs_wt_24h,Dhodh,-0.15676622,0.9886307825645836,1.0
12645,litt_24h_vs_wt_24h,a,-0.23928195,0.9886204959288798,1.0
12646,litt_24h_vs_wt_24h,Pcdh11x,-16.808163,0.9884687682728914,1.0
12647,litt_24h_vs_wt_24h,Rhox5,-16.808163,0.9884687682728914,1.0
12648,litt_24h_vs_wt_24h,Kcnh2,-16.808163,0.9884687682728914,1.0
12649,litt_24h_vs_wt_24h,Szt2,-0.05116721,0.9884053342349421,1.0
12650,litt_24h_vs_wt_24h,Gdpd1,0.015427385,0.9881953166615848,1.0
12651,litt_24h_vs_wt_24h,Sdc2,-0.02210096,0.9881738863427043,1.0
12652,litt_24h_vs_wt_24h,Invs,-0.060628746,0.9881524560323565,1.0
12653,litt_24h_vs_wt_24h,Tns2,-0.060628746,0.9881524560323565,1.0
12654,litt_24h_vs_wt_24h,Ntn4,0.025956843,0.9880101589892042,1.0
12655,litt_24h_vs_wt_24h,Npsr1,-0.11165387,0.9879861571157801,1.0
12656,litt_24h_vs_wt_24h,Pld2,-0.01206573,0.9878781488202409,1.0
12657,litt_24h_vs_wt_24h,Prdm13,-0.2111365,0.987822430341822,1.0
12658,litt_24h_vs_wt_24h,Igll1,-0.626226,0.987819858721173,1.0
12659,litt_24h_vs_wt_24h,Il5,-0.626226,0.987819858721173,1.0
12660,litt_24h_vs_wt_24h,Zic2,-0.626226,0.987819858721173,1.0
12661,litt_24h_vs_wt_24h,Meiob,-0.626226,0.987819858721173,1.0
12662,litt_24h_vs_wt_24h,Mos,-0.626226,0.987819858721173,1.0
12663,litt_24h_vs_wt_24h,Trp53cor1,-0.626226,0.987819858721173,1.0
12664,litt_24h_vs_wt_24h,Mesp1,-0.626226,0.987819858721173,1.0
12665,litt_24h_vs_wt_24h,Dtl,-0.017371183,0.9877478533944752,1.0
12666,litt_24h_vs_wt_24h,Sertad1,0.0046418253,0.9874598330915448,1.0
12667,litt_24h_vs_wt_24h,Araf,-0.0066629173,0.9874572614890026,1.0
12668,litt_24h_vs_wt_24h,Sncb,0.22192448,0.9871752432068548,1.0
12669,litt_24h_vs_wt_24h,Ap3b2,-0.36319783,0.9871709572269978,1.0
12670,litt_24h_vs_wt_24h,Syp,-0.36319783,0.9871709572269978,1.0
12671,litt_24h_vs_wt_24h,Pgk2,-0.6263439,0.9871692428351586,1.0
12672,litt_24h_vs_wt_24h,Hadhb,-0.045349386,0.9871100963530428,1.0
12673,litt_24h_vs_wt_24h,Grb2,-0.035675347,0.9870398064229673,1.0
12674,litt_24h_vs_wt_24h,Per2,-0.088636786,0.9868306516184395,1.0
12675,litt_24h_vs_wt_24h,Fhod1,-0.025674041,0.9867286461191037,1.0
12676,litt_24h_vs_wt_24h,Opn4,0.01130076,0.986703787668886,1.0
12677,litt_24h_vs_wt_24h,Ppp3cb,-0.07781068,0.9865100636389288,1.0
12678,litt_24h_vs_wt_24h,Carns1,-0.041224945,0.986056615388835,1.0
12679,litt_24h_vs_wt_24h,Lag3,-0.11169705,0.9860317572960834,1.0
12680,litt_24h_vs_wt_24h,Rbl1,-0.16066027,0.9860146137917406,1.0
12681,litt_24h_vs_wt_24h,P2rx3,-0.21120456,0.9858731801280459,1.0
12682,litt_24h_vs_wt_24h,Il22ra1,0.0018939428,0.985613457650551,1.0
12683,litt_24h_vs_wt_24h,Gtf2e1,0.0018927475,0.9854094522838711,1.0
12684,litt_24h_vs_wt_24h,Pycrl,-0.016139753,0.9852894495718073,1.0
12685,litt_24h_vs_wt_24h,Hoxa3,-0.3044014,0.9852114479872783,1.0
12686,litt_24h_vs_wt_24h,Ash1l,0.009168848,0.9848745856344062,1.0
12687,litt_24h_vs_wt_24h,Htr3b,-1.6262397,0.984409154314016,1.0
12688,litt_24h_vs_wt_24h,Klk1b4,-1.6262397,0.984409154314016,1.0
12689,litt_24h_vs_wt_24h,Hmx3,-1.6262397,0.984409154314016,1.0
12690,litt_24h_vs_wt_24h,Opn1mw,-1.6262397,0.984409154314016,1.0
12691,litt_24h_vs_wt_24h,Zcchc12,-2.2112827,0.9844082971709429,1.0
12692,litt_24h_vs_wt_24h,Cdca5,-0.13329786,0.9840602985813568,1.0
12693,litt_24h_vs_wt_24h,Tmprss4,-0.0046802564,0.9840568700388032,1.0
12694,litt_24h_vs_wt_24h,Ppargc1a,-0.073661566,0.983939442634517,1.0
12695,litt_24h_vs_wt_24h,Rita1,-0.14082935,0.9839265856405383,1.0
12696,litt_24h_vs_wt_24h,Pmaip1,-0.06699812,0.9839205857114433,1.0
12697,litt_24h_vs_wt_24h,Gpc3,-0.022867382,0.9838194441867144,1.0
12698,litt_24h_vs_wt_24h,Tspyl2,-0.037000705,0.9837714449099453,1.0
12699,litt_24h_vs_wt_24h,Ghrl,-0.62625575,0.9837603022290907,1.0
12700,litt_24h_vs_wt_24h,Cldn2,-0.62625575,0.9837603022290907,1.0
12701,litt_24h_vs_wt_24h,Gdf1,-0.62625575,0.9837603022290907,1.0
12702,litt_24h_vs_wt_24h,Ly6g6e,-0.0655728,0.9835940195231706,1.0
12703,litt_24h_vs_wt_24h,Kif24,-0.11182657,0.9835280209143993,1.0
12704,litt_24h_vs_wt_24h,Slc6a8,-0.0074696736,0.9833343113647386,1.0
12705,litt_24h_vs_wt_24h,Mpp3,-0.1287612,0.9832777415041284,1.0
12706,litt_24h_vs_wt_24h,Prkdc,-0.1287612,0.9832777415041284,1.0
12707,litt_24h_vs_wt_24h,Inka2,-0.1287612,0.9832777415041284,1.0
12708,litt_24h_vs_wt_24h,Bmp15,-0.21117064,0.9831166035751367,1.0
12709,litt_24h_vs_wt_24h,Nobox,-0.21117064,0.9831166035751367,1.0
12710,litt_24h_vs_wt_24h,Npas4,-0.403869,0.983111460886583,1.0
12711,litt_24h_vs_wt_24h,Foxo4,-0.403869,0.983111460886583,1.0
12712,litt_24h_vs_wt_24h,Fgf10,-0.403869,0.983111460886583,1.0
12713,litt_24h_vs_wt_24h,Slc4a9,-0.403869,0.983111460886583,1.0
12714,litt_24h_vs_wt_24h,Chek1,-0.07372339,0.9827951868976024,1.0
12715,litt_24h_vs_wt_24h,Braf,0.032858405,0.9826614783793111,1.0
12716,litt_24h_vs_wt_24h,Mdp1,-0.03392356,0.9826451934006663,1.0
12717,litt_24h_vs_wt_24h,Amigo3,-0.11930556,0.9826289084292533,1.0
12718,litt_24h_vs_wt_24h,Rbm8a,-0.3043383,0.9824626307155694,1.0
12719,litt_24h_vs_wt_24h,Kcng1,-0.3043383,0.9824626307155694,1.0
12720,litt_24h_vs_wt_24h,Ly6g5b,-0.3043383,0.9824626307155694,1.0
12721,litt_24h_vs_wt_24h,Ncam1,-0.0643377,0.9819980856997772,1.0
12722,litt_24h_vs_wt_24h,Aldh9a1,-0.034147967,0.9819963715227342,1.0
12723,litt_24h_vs_wt_24h,Rundc1,-0.11169705,0.9819800868449738,1.0
12724,litt_24h_vs_wt_24h,Bcl2l2,-0.024853516,0.9819578025612606,1.0
12725,litt_24h_vs_wt_24h,Agtr1a,-0.24775958,0.9818138121451052,1.0
12726,litt_24h_vs_wt_24h,Nfu1,-0.24775958,0.9818138121451052,1.0
12727,litt_24h_vs_wt_24h,Amy1,-0.24775958,0.9818138121451052,1.0
12728,litt_24h_vs_wt_24h,Cd33,-0.09581735,0.9814701231387675,1.0
12729,litt_24h_vs_wt_24h,Fbxo33,-0.105442725,0.9813312771803276,1.0
12730,litt_24h_vs_wt_24h,Fbxl3,-0.04134161,0.9813175640298645,1.0
12731,litt_24h_vs_wt_24h,Nthl1,-0.32679835,0.9811512925209696,1.0
12732,litt_24h_vs_wt_24h,Pbx2,-0.061521806,0.9809953065919684,1.0
12733,litt_24h_vs_wt_24h,Setbp1,-0.014736388,0.980910457407864,1.0
12734,litt_24h_vs_wt_24h,Pax1,-0.10021075,0.980682479864329,1.0
12735,litt_24h_vs_wt_24h,Saysd1,-0.10021075,0.980682479864329,1.0
12736,litt_24h_vs_wt_24h,March5,-0.18570805,0.9805162115219284,1.0
12737,litt_24h_vs_wt_24h,Dpf3,-0.18570805,0.9805162115219284,1.0
12738,litt_24h_vs_wt_24h,Babam2,-0.18570805,0.9805162115219284,1.0
12739,litt_24h_vs_wt_24h,Def6,-0.005192938,0.9805110692155168,1.0
12740,litt_24h_vs_wt_24h,Kit,0.059480567,0.9803953675357616,1.0
12741,litt_24h_vs_wt_24h,Trh,-1.2112389,0.9803499440259418,1.0
12742,litt_24h_vs_wt_24h,Prph,-1.2112389,0.9803499440259418,1.0
12743,litt_24h_vs_wt_24h,Sycp1,-1.2112389,0.9803499440259418,1.0
12744,litt_24h_vs_wt_24h,Grid2,-1.2112389,0.9803499440259418,1.0
12745,litt_24h_vs_wt_24h,Mc4r,-1.2112389,0.9803499440259418,1.0
12746,litt_24h_vs_wt_24h,Vgll2,-1.2112389,0.9803499440259418,1.0
12747,litt_24h_vs_wt_24h,Lypd1,-1.2112389,0.9803499440259418,1.0
12748,litt_24h_vs_wt_24h,Kif3a,-0.059189994,0.9800568353689446,1.0
12749,litt_24h_vs_wt_24h,Stip1,-0.02362094,0.9798999976294474,1.0
12750,litt_24h_vs_wt_24h,Hecw2,-0.16685371,0.9798674303272069,1.0
12751,litt_24h_vs_wt_24h,Adora1,-0.36319783,0.9797054513498328,1.0
12752,litt_24h_vs_wt_24h,Hif3a,-0.6262852,0.9797011662030328,1.0
12753,litt_24h_vs_wt_24h,Cul3,0.02645424,0.9797011662030328,1.0
12754,litt_24h_vs_wt_24h,Prss1,-0.26366717,0.9790584008861452,1.0
12755,litt_24h_vs_wt_24h,F8,-0.43364555,0.9790524018065809,1.0
12756,litt_24h_vs_wt_24h,B3gnt6,-0.43364555,0.9790524018065809,1.0
12757,litt_24h_vs_wt_24h,Nrf1,-0.053491507,0.9786521801913274,1.0
12758,litt_24h_vs_wt_24h,Rest,-0.022111528,0.9786161862180034,1.0
12759,litt_24h_vs_wt_24h,Atf1,-0.024561252,0.9785990462460042,1.0
12760,litt_24h_vs_wt_24h,Abca8b,-0.09567384,0.9784190771380645,1.0
12761,litt_24h_vs_wt_24h,Prkcz,-0.21120456,0.9784113642007782,1.0
12762,litt_24h_vs_wt_24h,Clec1b,-0.33678892,0.9784036512655103,1.0
12763,litt_24h_vs_wt_24h,Ppp2r1b,-0.052036494,0.9782733886643439,1.0
12764,litt_24h_vs_wt_24h,Ap3s2,-0.08572986,0.978087422666219,1.0
12765,litt_24h_vs_wt_24h,Aida,-0.13153468,0.9779211683579216,1.0
12766,litt_24h_vs_wt_24h,Pou3f3,-0.27837703,0.977754915008718,1.0
12767,litt_24h_vs_wt_24h,Vegfc,-0.27837703,0.977754915008718,1.0
12768,litt_24h_vs_wt_24h,Mapk8ip1,-0.058046017,0.9777472022478753,1.0
12769,litt_24h_vs_wt_24h,Fstl4,-0.40399063,0.9777429173816392,1.0
12770,litt_24h_vs_wt_24h,Cfap57,-0.40399063,0.9777429173816392,1.0
12771,litt_24h_vs_wt_24h,Rxra,-4.909797e-05,0.9775329597252248,1.0
12772,litt_24h_vs_wt_24h,Arrdc3,-0.028054098,0.9773941314349571,1.0
12773,litt_24h_vs_wt_24h,Hey1,-0.2394465,0.9772141698562098,1.0
12774,litt_24h_vs_wt_24h,Dcaf7,-0.05062395,0.9771953168053932,1.0
12775,litt_24h_vs_wt_24h,Tbc1d1,-0.09160087,0.9771430425038834,1.0
12776,litt_24h_vs_wt_24h,Cntnap5b,-0.23928195,0.9771061934650725,1.0
12777,litt_24h_vs_wt_24h,Krt40,-17.808239,0.9769399449218231,1.0
12778,litt_24h_vs_wt_24h,Sap18,-0.041430414,0.9769125225777475,1.0
12779,litt_24h_vs_wt_24h,Sirt2,-0.04140236,0.9768902419432763,1.0
12780,litt_24h_vs_wt_24h,Map2,0.06270242,0.9768533932412282,1.0
12781,litt_24h_vs_wt_24h,Parp1,-0.004694183,0.9768251140382693,1.0
12782,litt_24h_vs_wt_24h,Vamp2,-0.05833017,0.9764969060348603,1.0
12783,litt_24h_vs_wt_24h,Scrt1,-1.0413452,0.9762912424697019,1.0
12784,litt_24h_vs_wt_24h,Slc12a5,-1.0413452,0.9762912424697019,1.0
12785,litt_24h_vs_wt_24h,Slc9a8,-0.09028851,0.9761258558287812,1.0
12786,litt_24h_vs_wt_24h,Cdh7,-0.19021536,0.9758087962325493,1.0
12787,litt_24h_vs_wt_24h,Gap43,-0.30452746,0.9757848026883179,1.0
12788,litt_24h_vs_wt_24h,Pde8b,-0.6263146,0.9756425556982642,1.0
12789,litt_24h_vs_wt_24h,Wnt7a,-0.6263146,0.9756425556982642,1.0
12790,litt_24h_vs_wt_24h,Ccnb3,-0.6263146,0.9756425556982642,1.0
12791,litt_24h_vs_wt_24h,Actc1,-0.8487895,0.9756374142552708,1.0
12792,litt_24h_vs_wt_24h,Amer1,-0.076978326,0.975492597360878,1.0
12793,litt_24h_vs_wt_24h,Phb,-0.0033982398,0.9754754593202325,1.0
12794,litt_24h_vs_wt_24h,Bcor,0.006183891,0.9751704040985187,1.0
12795,litt_24h_vs_wt_24h,Zdhhc2,-0.17380695,0.9751601214012593,1.0
12796,litt_24h_vs_wt_24h,Klf11,-0.023548575,0.975102709750813,1.0
12797,litt_24h_vs_wt_24h,Ccl20,-0.3043383,0.9750007401226922,1.0
12798,litt_24h_vs_wt_24h,Cdkn2b,-0.45639482,0.9749938850362804,1.0
12799,litt_24h_vs_wt_24h,Nova2,-0.45639482,0.9749938850362804,1.0
12800,litt_24h_vs_wt_24h,Zfp536,-0.45639482,0.9749938850362804,1.0
