,comparison,gene,logfoldchange,pval,pval_adj
7492,Pdl1_wt_vs_Pdl1_cre,Gimap4,0.12929384,0.7756414010830934,1.0
7493,Pdl1_wt_vs_Pdl1_cre,Xpa,-0.43291172,0.7760888229669307,1.0
7494,Pdl1_wt_vs_Pdl1_cre,Ccl12,0.04233176,0.7769711876879167,1.0
7495,Pdl1_wt_vs_Pdl1_cre,Vamp2,-0.47744927,0.7795016397200191,1.0
7496,Pdl1_wt_vs_Pdl1_cre,Pik3c3,-0.4493615,0.7795184719128355,1.0
7497,Pdl1_wt_vs_Pdl1_cre,Lmx1b,1.5865036,0.7796916346204081,1.0
7498,Pdl1_wt_vs_Pdl1_cre,Trappc10,-0.3406089,0.7800464105529274,1.0
7499,Pdl1_wt_vs_Pdl1_cre,Pcif1,-0.47794053,0.7805149783793739,1.0
7500,Pdl1_wt_vs_Pdl1_cre,Elk1,-0.096447855,0.781638540022423,1.0
7501,Pdl1_wt_vs_Pdl1_cre,Zscan2,0.26848027,0.7817340575442843,1.0
7502,Pdl1_wt_vs_Pdl1_cre,Bnip3,-0.097489946,0.7821251223109942,1.0
7503,Pdl1_wt_vs_Pdl1_cre,Pald1,0.19092566,0.7821645544475015,1.0
7504,Pdl1_wt_vs_Pdl1_cre,Prkcg,0.9847677,0.7835061175371578,1.0
7505,Pdl1_wt_vs_Pdl1_cre,Fbxl4,-0.18882903,0.7838368115654489,1.0
7506,Pdl1_wt_vs_Pdl1_cre,H2afv,-0.0636827,0.784045219075097,1.0
7507,Pdl1_wt_vs_Pdl1_cre,Opn4,0.9691625,0.784732786638572,1.0
7508,Pdl1_wt_vs_Pdl1_cre,Slc4a9,0.8745857,0.7849505902963836,1.0
7509,Pdl1_wt_vs_Pdl1_cre,Il21r,0.6124026,0.7855455994063605,1.0
7510,Pdl1_wt_vs_Pdl1_cre,Pcsk1,1.9623812,0.7860490146724118,1.0
7511,Pdl1_wt_vs_Pdl1_cre,Col4a3,0.4199974,0.7860493736457207,1.0
7512,Pdl1_wt_vs_Pdl1_cre,Cep104,0.05068483,0.7862240195528379,1.0
7513,Pdl1_wt_vs_Pdl1_cre,Rnf31,-0.4474403,0.7868613080082674,1.0
7514,Pdl1_wt_vs_Pdl1_cre,Nefh,0.96343225,0.7871970638777479,1.0
7515,Pdl1_wt_vs_Pdl1_cre,Ly6k,0.02627872,0.7882717482190956,1.0
7516,Pdl1_wt_vs_Pdl1_cre,Pde1c,-0.16688664,0.7892731621561121,1.0
7517,Pdl1_wt_vs_Pdl1_cre,Gal,0.52069527,0.7896634738001536,1.0
7518,Pdl1_wt_vs_Pdl1_cre,Ptgir,0.37049034,0.7897188261354608,1.0
7519,Pdl1_wt_vs_Pdl1_cre,Lrrk2,-0.62428176,0.7911900046257969,1.0
7520,Pdl1_wt_vs_Pdl1_cre,Scnn1g,0.05141,0.7912403513955613,1.0
7521,Pdl1_wt_vs_Pdl1_cre,Cbln2,1.1586363,0.7919048304506993,1.0
7522,Pdl1_wt_vs_Pdl1_cre,Sdk1,-0.13986239,0.7931181865668999,1.0
7523,Pdl1_wt_vs_Pdl1_cre,Srgap1,-0.50728697,0.7932608720810514,1.0
7524,Pdl1_wt_vs_Pdl1_cre,Grik3,0.3223516,0.7942190052726993,1.0
7525,Pdl1_wt_vs_Pdl1_cre,Apln,0.22971947,0.7954061243167818,1.0
7526,Pdl1_wt_vs_Pdl1_cre,Was,0.07759463,0.7960605566987217,1.0
7527,Pdl1_wt_vs_Pdl1_cre,Dnmt3a,-0.41786873,0.7964436661282034,1.0
7528,Pdl1_wt_vs_Pdl1_cre,Cd200r1,0.3919788,0.79695743755886,1.0
7529,Pdl1_wt_vs_Pdl1_cre,Dlg3,-0.10384636,0.7971723757770748,1.0
7530,Pdl1_wt_vs_Pdl1_cre,Tlr9,0.07624844,0.7978718871552662,1.0
7531,Pdl1_wt_vs_Pdl1_cre,Agr3,0.8312011,0.7983967173720055,1.0
7532,Pdl1_wt_vs_Pdl1_cre,Cldn7,0.67171216,0.7984785500792102,1.0
7533,Pdl1_wt_vs_Pdl1_cre,Arf6,-0.2767444,0.7989454353718008,1.0
7534,Pdl1_wt_vs_Pdl1_cre,Cldn6,0.91928077,0.7999665239807866,1.0
7535,Pdl1_wt_vs_Pdl1_cre,Piwil1,0.9078702,0.8002040397235188,1.0
7536,Pdl1_wt_vs_Pdl1_cre,Pou3f3,2.0148635,0.8008261407408369,1.0
7537,Pdl1_wt_vs_Pdl1_cre,Serpini1,0.79151195,0.8026767749923956,1.0
7538,Pdl1_wt_vs_Pdl1_cre,Gsc2,0.7268917,0.803052414529096,1.0
7539,Pdl1_wt_vs_Pdl1_cre,Traf3ip3,0.5272603,0.8034051708293357,1.0
7540,Pdl1_wt_vs_Pdl1_cre,Prl3c1,1.1321497,0.8044109444416077,1.0
7541,Pdl1_wt_vs_Pdl1_cre,Myl2,2.067947,0.8048348387597966,1.0
7542,Pdl1_wt_vs_Pdl1_cre,Pdzd7,0.13274008,0.8052508419649405,1.0
7543,Pdl1_wt_vs_Pdl1_cre,Hoxb7,0.73960096,0.8052580678662932,1.0
7544,Pdl1_wt_vs_Pdl1_cre,Pcsk4,0.16915902,0.8056949044724468,1.0
7545,Pdl1_wt_vs_Pdl1_cre,Tnfrsf9,0.7069735,0.805820835967872,1.0
7546,Pdl1_wt_vs_Pdl1_cre,Edar,0.22984898,0.8083768650386861,1.0
7547,Pdl1_wt_vs_Pdl1_cre,Prorp,-0.27779368,0.808830227311672,1.0
7548,Pdl1_wt_vs_Pdl1_cre,Adgrf1,1.9507743,0.8088470465334054,1.0
7549,Pdl1_wt_vs_Pdl1_cre,Slc25a51,-0.4261511,0.8089745499570813,1.0
7550,Pdl1_wt_vs_Pdl1_cre,Plcb2,0.09289201,0.8091317207303013,1.0
7551,Pdl1_wt_vs_Pdl1_cre,Wdr34,-0.114931494,0.8093465995613992,1.0
7552,Pdl1_wt_vs_Pdl1_cre,Klf15,-0.5033723,0.8102404542053327,1.0
7553,Pdl1_wt_vs_Pdl1_cre,Wap,1.1862974,0.811194823523818,1.0
7554,Pdl1_wt_vs_Pdl1_cre,Nmrk1,0.1321647,0.8119374859124803,1.0
7555,Pdl1_wt_vs_Pdl1_cre,Pomc,0.05850062,0.8125693256235365,1.0
7556,Pdl1_wt_vs_Pdl1_cre,Rbfox3,1.4341799,0.8141853253777362,1.0
7557,Pdl1_wt_vs_Pdl1_cre,Spi1,-0.012917814,0.815986621428004,1.0
7558,Pdl1_wt_vs_Pdl1_cre,Prune1,-0.06799141,0.8160680026650631,1.0
7559,Pdl1_wt_vs_Pdl1_cre,Kmt5b,-0.26003045,0.8164700441886105,1.0
7560,Pdl1_wt_vs_Pdl1_cre,Fpr2,0.98188597,0.8166246744671726,1.0
7561,Pdl1_wt_vs_Pdl1_cre,Idua,-0.22954312,0.8166342824457742,1.0
7562,Pdl1_wt_vs_Pdl1_cre,Zmynd10,1.4114288,0.8166924747540916,1.0
7563,Pdl1_wt_vs_Pdl1_cre,Fam20a,0.12206925,0.8169897970159551,1.0
7564,Pdl1_wt_vs_Pdl1_cre,Cps1,2.3838387,0.8189005375962431,1.0
7565,Pdl1_wt_vs_Pdl1_cre,Bcar1,-0.53350365,0.8192985629339963,1.0
7566,Pdl1_wt_vs_Pdl1_cre,Cxcr3,0.29817358,0.8195930300600365,1.0
7567,Pdl1_wt_vs_Pdl1_cre,Greb1,1.0309199,0.819728388243111,1.0
7568,Pdl1_wt_vs_Pdl1_cre,Crb2,1.2062836,0.8219277101197235,1.0
7569,Pdl1_wt_vs_Pdl1_cre,Nr4a1,-1.5393032,0.8237016919647435,1.0
7570,Pdl1_wt_vs_Pdl1_cre,Mnx1,1.2867746,0.823775990817529,1.0
7571,Pdl1_wt_vs_Pdl1_cre,Tgfb1,-0.33832207,0.8249228272749634,1.0
7572,Pdl1_wt_vs_Pdl1_cre,Selenoo,-0.5384207,0.8252052332302544,1.0
7573,Pdl1_wt_vs_Pdl1_cre,Aqp2,1.2780157,0.8265496060212815,1.0
7574,Pdl1_wt_vs_Pdl1_cre,Bsn,2.2598689,0.8270108745022998,1.0
7575,Pdl1_wt_vs_Pdl1_cre,Gzmk,1.0334216,0.8278326510623719,1.0
7576,Pdl1_wt_vs_Pdl1_cre,Amh,0.51510465,0.829612144547651,1.0
7577,Pdl1_wt_vs_Pdl1_cre,Tcf7l2,-0.21860994,0.8298321408015024,1.0
7578,Pdl1_wt_vs_Pdl1_cre,Gpr65,0.73550725,0.8299373215584583,1.0
7579,Pdl1_wt_vs_Pdl1_cre,Pla2g4a,-0.12463942,0.8307555789010495,1.0
7580,Pdl1_wt_vs_Pdl1_cre,Syne4,0.08323811,0.8319727482606412,1.0
7581,Pdl1_wt_vs_Pdl1_cre,Prr5,0.015908254,0.8319756615046581,1.0
7582,Pdl1_wt_vs_Pdl1_cre,Sh2d1a,1.6550592,0.832313431369308,1.0
7583,Pdl1_wt_vs_Pdl1_cre,Ccr7,1.0290986,0.832929872854375,1.0
7584,Pdl1_wt_vs_Pdl1_cre,Cd80,0.4273935,0.8331079953311668,1.0
7585,Pdl1_wt_vs_Pdl1_cre,Runx1,-0.20032133,0.8333130835575521,1.0
7586,Pdl1_wt_vs_Pdl1_cre,Il18rap,0.31657234,0.833327837233371,1.0
7587,Pdl1_wt_vs_Pdl1_cre,Nos2,1.4794204,0.8338601016376758,1.0
7588,Pdl1_wt_vs_Pdl1_cre,Arc,0.5388579,0.8339380714745475,1.0
7589,Pdl1_wt_vs_Pdl1_cre,Rsph9,0.4887802,0.8343057175998679,1.0
7590,Pdl1_wt_vs_Pdl1_cre,Cst7,1.248958,0.8348927876097099,1.0
7591,Pdl1_wt_vs_Pdl1_cre,Drd4,0.35484266,0.8349857214743727,1.0
7592,Pdl1_wt_vs_Pdl1_cre,Mttp,0.28496715,0.8351914597347129,1.0
7593,Pdl1_wt_vs_Pdl1_cre,Gabra2,1.3739389,0.8353738819220433,1.0
7594,Pdl1_wt_vs_Pdl1_cre,Gpr17,17.253397,0.8360469705889009,1.0
7595,Pdl1_wt_vs_Pdl1_cre,Fam192a,-0.27258107,0.8365234725932876,1.0
7596,Pdl1_wt_vs_Pdl1_cre,Ankrd13d,-0.0130930105,0.8367395041766685,1.0
7597,Pdl1_wt_vs_Pdl1_cre,Map2k5,-0.48925754,0.8374230471425048,1.0
7598,Pdl1_wt_vs_Pdl1_cre,Invs,-0.5630741,0.8378258644189327,1.0
7599,Pdl1_wt_vs_Pdl1_cre,Rarb,0.9013612,0.8379248884877832,1.0
7600,Pdl1_wt_vs_Pdl1_cre,Bloc1s5,-0.14941576,0.8385984295955461,1.0
7601,Pdl1_wt_vs_Pdl1_cre,Onecut2,2.0204244,0.8386139335605232,1.0
7602,Pdl1_wt_vs_Pdl1_cre,Il12b,1.2043314,0.8394443078405371,1.0
7603,Pdl1_wt_vs_Pdl1_cre,Syn3,0.60754913,0.841070001028651,1.0
7604,Pdl1_wt_vs_Pdl1_cre,Cd300ld,0.25517493,0.8416482539121692,1.0
7605,Pdl1_wt_vs_Pdl1_cre,Pik3cd,-0.38445276,0.8420779832680936,1.0
7606,Pdl1_wt_vs_Pdl1_cre,Tnfrsf1b,-0.024843972,0.842140785383238,1.0
7607,Pdl1_wt_vs_Pdl1_cre,Ly6g5b,1.1612977,0.8422353555789809,1.0
7608,Pdl1_wt_vs_Pdl1_cre,Gdf1,-0.015167258,0.8431192768363385,1.0
7609,Pdl1_wt_vs_Pdl1_cre,Tlr6,0.6279332,0.8434006905312746,1.0
7610,Pdl1_wt_vs_Pdl1_cre,En2,0.71780205,0.8443517280068844,1.0
7611,Pdl1_wt_vs_Pdl1_cre,Hist1h2bc,0.014297661,0.8445674644991477,1.0
7612,Pdl1_wt_vs_Pdl1_cre,Icosl,0.06427849,0.8459995480465426,1.0
7613,Pdl1_wt_vs_Pdl1_cre,Dgkq,-0.31896397,0.8461450140109642,1.0
7614,Pdl1_wt_vs_Pdl1_cre,Zfpl1,0.09589096,0.848049345437579,1.0
7615,Pdl1_wt_vs_Pdl1_cre,Fap,-0.19149317,0.8496454412946253,1.0
7616,Pdl1_wt_vs_Pdl1_cre,Nlrp4e,1.7894986,0.8497839035930019,1.0
7617,Pdl1_wt_vs_Pdl1_cre,Gbx2,17.48666,0.8500052333994924,1.0
7618,Pdl1_wt_vs_Pdl1_cre,Nppa,1.6944964,0.8503176760849603,1.0
7619,Pdl1_wt_vs_Pdl1_cre,Il7r,0.20673569,0.851028259639679,1.0
7620,Pdl1_wt_vs_Pdl1_cre,Cort,1.4981455,0.8510719890010028,1.0
7621,Pdl1_wt_vs_Pdl1_cre,Tdh,4.6179748,0.8512822256688858,1.0
7622,Pdl1_wt_vs_Pdl1_cre,Disc1,0.13219586,0.8514630120399804,1.0
7623,Pdl1_wt_vs_Pdl1_cre,Yif1a,-0.21796685,0.8525433180449249,1.0
7624,Pdl1_wt_vs_Pdl1_cre,Acss1,-0.36986992,0.8529672440932714,1.0
7625,Pdl1_wt_vs_Pdl1_cre,Ndst2,-0.48938745,0.853158171126299,1.0
7626,Pdl1_wt_vs_Pdl1_cre,Gria2,0.48807228,0.8532015565129776,1.0
7627,Pdl1_wt_vs_Pdl1_cre,Rab11a,-0.29032746,0.8562105023880102,1.0
7628,Pdl1_wt_vs_Pdl1_cre,Gzma,0.8748363,0.8562262567771861,1.0
7629,Pdl1_wt_vs_Pdl1_cre,Cavin1,-0.17684472,0.8564426106355199,1.0
7630,Pdl1_wt_vs_Pdl1_cre,Snai2,-0.04239491,0.856741053767951,1.0
7631,Pdl1_wt_vs_Pdl1_cre,Cemip,0.44934037,0.8569706252555886,1.0
7632,Pdl1_wt_vs_Pdl1_cre,Fcgr3,-0.12445462,0.8573244418733235,1.0
7633,Pdl1_wt_vs_Pdl1_cre,Slc22a8,1.522646,0.8577092568564717,1.0
7634,Pdl1_wt_vs_Pdl1_cre,Ins1,1.3924768,0.8577109061363827,1.0
7635,Pdl1_wt_vs_Pdl1_cre,Fzd2,-0.015823584,0.8588023155090249,1.0
7636,Pdl1_wt_vs_Pdl1_cre,Irf5,-0.09474143,0.8597482386792721,1.0
7637,Pdl1_wt_vs_Pdl1_cre,Pin1,0.4940881,0.8598534759328695,1.0
7638,Pdl1_wt_vs_Pdl1_cre,Rag2,1.9328154,0.8607339727412964,1.0
7639,Pdl1_wt_vs_Pdl1_cre,Six1,0.5500903,0.8613870311176132,1.0
7640,Pdl1_wt_vs_Pdl1_cre,Prkg2,-0.38317788,0.8622759001884779,1.0
7641,Pdl1_wt_vs_Pdl1_cre,Casp7,-0.3130544,0.8633352136651719,1.0
7642,Pdl1_wt_vs_Pdl1_cre,Frk,-0.5454836,0.8635164994617193,1.0
7643,Pdl1_wt_vs_Pdl1_cre,Bbc3,-0.30507636,0.86415784640152,1.0
7644,Pdl1_wt_vs_Pdl1_cre,A2m,1.0996513,0.8643716486263517,1.0
7645,Pdl1_wt_vs_Pdl1_cre,Tox3,1.8350464,0.8645630696872342,1.0
7646,Pdl1_wt_vs_Pdl1_cre,Ror1,-0.1411305,0.8651946503189862,1.0
7647,Pdl1_wt_vs_Pdl1_cre,Cklf,0.25704703,0.865474217882225,1.0
7648,Pdl1_wt_vs_Pdl1_cre,Bin1,-0.49690512,0.8656476940748171,1.0
7649,Pdl1_wt_vs_Pdl1_cre,Ptafr,0.591179,0.8657539858614494,1.0
7650,Pdl1_wt_vs_Pdl1_cre,Npsr1,0.80766445,0.8671975173553597,1.0
7651,Pdl1_wt_vs_Pdl1_cre,Myrf,1.2014261,0.8678874919105439,1.0
7652,Pdl1_wt_vs_Pdl1_cre,Ephb2,-0.2259844,0.8682390375079322,1.0
7653,Pdl1_wt_vs_Pdl1_cre,Bcl2,-0.71691513,0.8683665113689858,1.0
7654,Pdl1_wt_vs_Pdl1_cre,Ms4a7,-0.22982796,0.868387634889817,1.0
7655,Pdl1_wt_vs_Pdl1_cre,Tctn1,-0.5170858,0.8688657862933878,1.0
7656,Pdl1_wt_vs_Pdl1_cre,Hoxb2,-0.122917265,0.8696425400456109,1.0
7657,Pdl1_wt_vs_Pdl1_cre,Kif21b,-0.3879269,0.8707632489763929,1.0
7658,Pdl1_wt_vs_Pdl1_cre,Nfkbie,-0.3199623,0.8708172789041905,1.0
7659,Pdl1_wt_vs_Pdl1_cre,Zbtb46,-0.41897914,0.8709595238413212,1.0
7660,Pdl1_wt_vs_Pdl1_cre,Fzd3,0.068043545,0.8710475560680682,1.0
7661,Pdl1_wt_vs_Pdl1_cre,Mbnl1,-0.4888611,0.8714535541535817,1.0
7662,Pdl1_wt_vs_Pdl1_cre,Sertad1,-0.016791325,0.8722013114250906,1.0
7663,Pdl1_wt_vs_Pdl1_cre,Cgas,-0.07435004,0.8734812924134849,1.0
7664,Pdl1_wt_vs_Pdl1_cre,Vil1,1.1929722,0.8750231509589091,1.0
7665,Pdl1_wt_vs_Pdl1_cre,Erc2,0.9371623,0.8753558973411233,1.0
7666,Pdl1_wt_vs_Pdl1_cre,Dffb,-0.4655558,0.8765640121922064,1.0
7667,Pdl1_wt_vs_Pdl1_cre,Sema4a,-0.08277083,0.8771899830525955,1.0
7668,Pdl1_wt_vs_Pdl1_cre,Kyat1,0.29295537,0.8773567007820933,1.0
7669,Pdl1_wt_vs_Pdl1_cre,Doc2a,17.312263,0.8780589622388967,1.0
7670,Pdl1_wt_vs_Pdl1_cre,Espn,0.8185197,0.8784583518710867,1.0
7671,Pdl1_wt_vs_Pdl1_cre,Cd8b1,1.159221,0.8786532726117616,1.0
7672,Pdl1_wt_vs_Pdl1_cre,Spock3,1.6192733,0.8791495346011299,1.0
7673,Pdl1_wt_vs_Pdl1_cre,Nrip1,-0.1532334,0.8800764713554792,1.0
7674,Pdl1_wt_vs_Pdl1_cre,Prps1,-0.6712941,0.8801863891792943,1.0
7675,Pdl1_wt_vs_Pdl1_cre,Cyct,1.0581219,0.8812304471185917,1.0
7676,Pdl1_wt_vs_Pdl1_cre,Kcna10,0.78556365,0.8812621219528612,1.0
7677,Pdl1_wt_vs_Pdl1_cre,P2ry2,0.04403993,0.8816319212659922,1.0
7678,Pdl1_wt_vs_Pdl1_cre,Mmp25,0.9027887,0.8819597529943655,1.0
7679,Pdl1_wt_vs_Pdl1_cre,Cntnap5b,0.22608002,0.8827302370634281,1.0
7680,Pdl1_wt_vs_Pdl1_cre,Tnfrsf13c,0.5119484,0.8834170063407114,1.0
7681,Pdl1_wt_vs_Pdl1_cre,Spink8,3.0500703,0.8834490626305898,1.0
7682,Pdl1_wt_vs_Pdl1_cre,Cyp7a1,16.967848,0.8836893066440312,1.0
7683,Pdl1_wt_vs_Pdl1_cre,Gh,2.1059499,0.88498577661483,1.0
7684,Pdl1_wt_vs_Pdl1_cre,Acod1,2.1534538,0.8862742598415921,1.0
7685,Pdl1_wt_vs_Pdl1_cre,Hoxa5,0.3903926,0.8866626517051615,1.0
7686,Pdl1_wt_vs_Pdl1_cre,Tlr8,0.22325377,0.8867533479864961,1.0
7687,Pdl1_wt_vs_Pdl1_cre,Igsf9b,-0.08049407,0.8873172835056362,1.0
7688,Pdl1_wt_vs_Pdl1_cre,Ednra,-0.16941115,0.8879034018246619,1.0
7689,Pdl1_wt_vs_Pdl1_cre,Tlcd1,-0.20777813,0.8883986725816976,1.0
7690,Pdl1_wt_vs_Pdl1_cre,Ebf2,0.3763031,0.8886501968377668,1.0
7691,Pdl1_wt_vs_Pdl1_cre,Rfx4,1.8701489,0.8901256373119624,1.0
7692,Pdl1_wt_vs_Pdl1_cre,Syt2,0.36976245,0.8901754400961159,1.0
7693,Pdl1_wt_vs_Pdl1_cre,Igfn1,2.581668,0.8903763157223904,1.0
7694,Pdl1_wt_vs_Pdl1_cre,Brs3,1.9669675,0.890622208871813,1.0
7695,Pdl1_wt_vs_Pdl1_cre,Ripk1,-0.44116578,0.8909764020342904,1.0
7696,Pdl1_wt_vs_Pdl1_cre,Chrna7,0.6764991,0.8909887622931103,1.0
7697,Pdl1_wt_vs_Pdl1_cre,Nr6a1,0.049620915,0.8913381811542371,1.0
7698,Pdl1_wt_vs_Pdl1_cre,Btla,0.31697625,0.8918438980695633,1.0
7699,Pdl1_wt_vs_Pdl1_cre,Wnt9a,0.297181,0.8924111061021123,1.0
7700,Pdl1_wt_vs_Pdl1_cre,Nodal,1.0784626,0.89273311435248,1.0
7701,Pdl1_wt_vs_Pdl1_cre,Pfn4,0.3968176,0.8927643011919594,1.0
7702,Pdl1_wt_vs_Pdl1_cre,Syce2,0.9341337,0.8935228013068693,1.0
7703,Pdl1_wt_vs_Pdl1_cre,Ccl21a,-0.11463783,0.8940938630096116,1.0
7704,Pdl1_wt_vs_Pdl1_cre,Pth2r,1.286949,0.8942622019648812,1.0
7705,Pdl1_wt_vs_Pdl1_cre,Rfx5,-0.20709239,0.894633413563208,1.0
7706,Pdl1_wt_vs_Pdl1_cre,Plxna3,-0.06735566,0.8946917462773889,1.0
7707,Pdl1_wt_vs_Pdl1_cre,Slc5a2,0.48863253,0.8948756088101593,1.0
7708,Pdl1_wt_vs_Pdl1_cre,Gadd45a,0.47464558,0.8954761549511377,1.0
7709,Pdl1_wt_vs_Pdl1_cre,Cryaa,0.50743246,0.8955869293144679,1.0
7710,Pdl1_wt_vs_Pdl1_cre,Dppa3,2.5775316,0.8960173070149655,1.0
7711,Pdl1_wt_vs_Pdl1_cre,Pcsk9,1.0534338,0.8968587643099275,1.0
7712,Pdl1_wt_vs_Pdl1_cre,Nr1i2,16.480738,0.8977902821734142,1.0
7713,Pdl1_wt_vs_Pdl1_cre,Phox2a,0.8481773,0.8983892687180565,1.0
7714,Pdl1_wt_vs_Pdl1_cre,Cdh7,0.38968587,0.8984260261795977,1.0
7715,Pdl1_wt_vs_Pdl1_cre,Pcsk6,-0.09864674,0.898510994010097,1.0
7716,Pdl1_wt_vs_Pdl1_cre,Vstm5,-0.062291298,0.8995428915778428,1.0
7717,Pdl1_wt_vs_Pdl1_cre,Lurap1,-0.007880231,0.9004967997548461,1.0
7718,Pdl1_wt_vs_Pdl1_cre,Cd177,1.8775998,0.9014175877205686,1.0
7719,Pdl1_wt_vs_Pdl1_cre,Isg20,-0.21952224,0.9026665823242102,1.0
7720,Pdl1_wt_vs_Pdl1_cre,Ncf4,0.03413415,0.9026800753003501,1.0
7721,Pdl1_wt_vs_Pdl1_cre,Klf1,0.6188443,0.9037973169365529,1.0
7722,Pdl1_wt_vs_Pdl1_cre,Ptx3,0.5364287,0.9038845748276091,1.0
7723,Pdl1_wt_vs_Pdl1_cre,Rho,0.37609506,0.9042857542040399,1.0
7724,Pdl1_wt_vs_Pdl1_cre,Tnfrsf11b,-0.15421818,0.9053749774382747,1.0
7725,Pdl1_wt_vs_Pdl1_cre,Tsg101,0.013207841,0.9054393268886407,1.0
7726,Pdl1_wt_vs_Pdl1_cre,Car4,0.29261857,0.9055961350448614,1.0
7727,Pdl1_wt_vs_Pdl1_cre,Stat4,0.4940704,0.905676759539406,1.0
7728,Pdl1_wt_vs_Pdl1_cre,Cd276,0.39531463,0.905809718111078,1.0
7729,Pdl1_wt_vs_Pdl1_cre,Irf7,0.44834098,0.9059939043042405,1.0
7730,Pdl1_wt_vs_Pdl1_cre,Kcnq3,2.6925235,0.9060262668587082,1.0
7731,Pdl1_wt_vs_Pdl1_cre,Rnase1,0.5401026,0.9082130396944091,1.0
7732,Pdl1_wt_vs_Pdl1_cre,Rsph1,2.063989,0.9086187322520693,1.0
7733,Pdl1_wt_vs_Pdl1_cre,Bmp6,0.033396143,0.9093680218502833,1.0
7734,Pdl1_wt_vs_Pdl1_cre,Cd79a,-0.77056825,0.9101706836817887,1.0
7735,Pdl1_wt_vs_Pdl1_cre,Dll3,2.1115742,0.9103940317028049,1.0
7736,Pdl1_wt_vs_Pdl1_cre,Gch1,-0.4839964,0.9105744547036612,1.0
7737,Pdl1_wt_vs_Pdl1_cre,Cx3cl1,-0.05358398,0.911162573124986,1.0
7738,Pdl1_wt_vs_Pdl1_cre,Ppp1r1b,1.8398011,0.9112173531573429,1.0
7739,Pdl1_wt_vs_Pdl1_cre,Cfap61,0.80448484,0.9114659043443084,1.0
7740,Pdl1_wt_vs_Pdl1_cre,Pdcd1,2.299153,0.9116852214099289,1.0
7741,Pdl1_wt_vs_Pdl1_cre,Lin28b,1.1527778,0.9116952157657268,1.0
7742,Pdl1_wt_vs_Pdl1_cre,Fpr1,0.7382587,0.9117690633830696,1.0
7743,Pdl1_wt_vs_Pdl1_cre,Cxcl5,18.355236,0.9119236091077051,1.0
7744,Pdl1_wt_vs_Pdl1_cre,Abcg2,-0.38068163,0.9125992072976143,1.0
7745,Pdl1_wt_vs_Pdl1_cre,Foxa1,0.9139027,0.9129914534534699,1.0
7746,Pdl1_wt_vs_Pdl1_cre,Armc12,4.3716393,0.9132156300828401,1.0
7747,Pdl1_wt_vs_Pdl1_cre,Afp,3.850441,0.9132197027197115,1.0
7748,Pdl1_wt_vs_Pdl1_cre,Syne1,-0.9409824,0.9138833877765716,1.0
7749,Pdl1_wt_vs_Pdl1_cre,Spib,2.3486123,0.9145171380971647,1.0
7750,Pdl1_wt_vs_Pdl1_cre,Hao1,18.31864,0.9147537669841486,1.0
7751,Pdl1_wt_vs_Pdl1_cre,Abcg8,17.550161,0.9147537669841486,1.0
7752,Pdl1_wt_vs_Pdl1_cre,Anapc15,0.41458926,0.9151272412408471,1.0
7753,Pdl1_wt_vs_Pdl1_cre,Mfsd2b,0.74589044,0.9154383297921697,1.0
7754,Pdl1_wt_vs_Pdl1_cre,Drd1,1.7748194,0.9155636947355072,1.0
7755,Pdl1_wt_vs_Pdl1_cre,Cd22,1.3115342,0.9155779535105897,1.0
7756,Pdl1_wt_vs_Pdl1_cre,Ptpn22,0.3880439,0.9161842542941222,1.0
7757,Pdl1_wt_vs_Pdl1_cre,Gsdma3,0.32358682,0.916330003395859,1.0
7758,Pdl1_wt_vs_Pdl1_cre,Rb1cc1,-0.5411454,0.9168561680568013,1.0
7759,Pdl1_wt_vs_Pdl1_cre,Sntn,0.44720063,0.9169882242596841,1.0
7760,Pdl1_wt_vs_Pdl1_cre,Misp,0.71634215,0.9192127772638947,1.0
7761,Pdl1_wt_vs_Pdl1_cre,Selenok,0.7800178,0.9194710438029162,1.0
7762,Pdl1_wt_vs_Pdl1_cre,Msln,3.0366802,0.9201719633760803,1.0
7763,Pdl1_wt_vs_Pdl1_cre,Trim21,-0.38790873,0.9203005554233336,1.0
7764,Pdl1_wt_vs_Pdl1_cre,C5ar2,0.2914642,0.9203392816788828,1.0
7765,Pdl1_wt_vs_Pdl1_cre,Sez6l2,-0.19960675,0.9203663345819268,1.0
7766,Pdl1_wt_vs_Pdl1_cre,Cr2,18.242905,0.9204172906427055,1.0
7767,Pdl1_wt_vs_Pdl1_cre,Fndc5,17.084093,0.9204172906427055,1.0
7768,Pdl1_wt_vs_Pdl1_cre,Tnf,-0.12907653,0.9205538544963139,1.0
7769,Pdl1_wt_vs_Pdl1_cre,Il12rb1,-0.105523355,0.9210315684434711,1.0
7770,Pdl1_wt_vs_Pdl1_cre,Itga2b,-0.3334958,0.9212869291787082,1.0
7771,Pdl1_wt_vs_Pdl1_cre,Mia,-0.075144,0.9220984667118357,1.0
7772,Pdl1_wt_vs_Pdl1_cre,Tert,0.019853167,0.9224980569475346,1.0
7773,Pdl1_wt_vs_Pdl1_cre,Vax2,-0.14297032,0.9225264145130883,1.0
7774,Pdl1_wt_vs_Pdl1_cre,Cd244a,0.13473889,0.9226991568420957,1.0
7775,Pdl1_wt_vs_Pdl1_cre,Nkx2-2,1.3034209,0.9227762618917027,1.0
7776,Pdl1_wt_vs_Pdl1_cre,Tcam1,1.705423,0.9230136981017352,1.0
